,contractSymbol,strike,bid,ask,impliedVolatility,price,remaining
7038,META240119C00610000,610,0,0.02,0.554691953,332.75,39
7039,META240119C00620000,620,0,0.02,0.562504375,332.75,39
7040,META240119C00630000,630,0,0.01,0.546879531,332.75,39
7041,META240119C00640000,640,0,0.01,0.562504375,332.75,39
7042,META240119C00650000,650,0,0.01,0.578129219,332.75,39
7043,META240119C00700000,700,0,0.01,0.640628594,332.75,39
7044,META240126C00305000,305,33,34.7,0.382086257,332.75,46
7045,META240126C00315000,315,24.95,27.1,0.361548133,332.75,46
7046,META240126C00325000,325,17.35,19.8,0.331915861,332.75,46
7047,META240126C00330000,330,14.95,16.95,0.327643442,332.75,46
7048,META240126C00335000,335,12,14.45,0.325446199,332.75,46
7049,META240126C00340000,340,10.3,12.1,0.321112746,332.75,46
7050,META240126C00345000,345,8.05,10.05,0.317755846,332.75,46
7051,META240126C00350000,350,6.8,8.5,0.320136193,332.75,46
7052,META240126C00360000,360,3.8,4.6,0.288123574,332.75,46
7053,META240126C00365000,365,2.8,4.8,0.321112746,332.75,46
7054,META240126C00375000,375,1.46,4.2,0.354803815,332.75,46
7055,META240216C00005000,5,326.1,329.1,6.095705505,332.75,67
7056,META240216C00010000,10,321.1,324.2,4.764652482,332.75,67
7057,META240216C00015000,15,0,0,1.00E-05,332.75,67
7058,META240216C00020000,20,311.2,314.1,3.572266694,332.75,67
7059,META240216C00025000,25,291.55,293.4,1.00E-05,332.75,67
7060,META240216C00030000,30,296.85,298.75,1.00E-05,332.75,67
7061,META240216C00035000,35,292.65,295.4,1.00E-05,332.75,67
7062,META240216C00040000,40,291.5,294.5,2.039067402,332.75,67
7063,META240216C00045000,45,269.6,272.7,1.00E-05,332.75,67
7064,META240216C00050000,50,287.65,289.9,3.221437493,332.75,67
7065,META240216C00055000,55,244.85,246.85,1.00E-05,332.75,67
7066,META240216C00060000,60,239.9,243.8,1.00E-05,332.75,67
7067,META240216C00075000,75,231.55,234.7,1.00E-05,332.75,67
7068,META240216C00080000,80,206.3,210.1,1.00E-05,332.75,67
7069,META240216C00085000,85,215.6,217.4,1.00E-05,332.75,67
7070,META240216C00090000,90,210.7,214.5,1.00E-05,332.75,67
7071,META240216C00095000,95,237.7,239.9,1.485354136,332.75,67
7072,META240216C00100000,100,226.6,228.85,1.00E-05,332.75,67
7073,META240216C00105000,105,227.85,230.25,1.423342727,332.75,67
7074,META240216C00110000,110,197.75,198.65,1.00E-05,332.75,67
7075,META240216C00115000,115,217.75,220.1,1.295413679,332.75,67
7076,META240216C00120000,120,213.3,215,1.285892242,332.75,67
7077,META240216C00125000,125,208.25,210.35,1.261478302,332.75,67
7078,META240216C00130000,130,202.9,205.05,1.165043237,332.75,67
7079,META240216C00135000,135,198.85,199.65,1.163578401,332.75,67
7080,META240216C00140000,140,193.95,194.7,1.13110786,332.75,67
7081,META240216C00145000,145,189,189.75,1.096195925,332.75,67
7082,META240216C00150000,150,184.05,184.85,1.064946082,332.75,67
7083,META240216C00155000,155,179.15,179.9,1.034428656,332.75,67
7084,META240216C00160000,160,174.2,174.95,1.001713976,332.75,67
7085,META240216C00165000,165,169.25,170.05,0.972412385,332.75,67
7086,META240216C00170000,170,164.35,165.1,0.94348201,332.75,67
7087,META240216C00175000,175,159.45,160.2,0.917237156,332.75,67
7088,META240216C00180000,180,154.5,155.25,0.886841952,332.75,67
7089,META240216C00185000,185,149.6,150.35,0.861085374,332.75,67
7090,META240216C00190000,190,144.7,145.45,0.835695002,332.75,67
7091,META240216C00195000,195,139.8,140.5,0.808351526,332.75,67
7092,META240216C00200000,200,134.9,135.65,0.785036329,332.75,67
7093,META240216C00205000,205,130,130.75,0.760012166,332.75,67
7094,META240216C00210000,210,125.1,125.85,0.734988002,332.75,67
7095,META240216C00215000,215,120.25,121,0.713137634,332.75,67
7096,META240216C00220000,220,115.35,116.15,0.689700369,332.75,67
7097,META240216C00225000,225,110.5,111.3,0.667605863,332.75,67
7098,META240216C00230000,230,105.7,106.45,0.646548945,332.75,67
7099,META240216C00235000,235,101,101.6,0.627628235,332.75,67
7100,META240216C00240000,240,96.1,96.85,0.605899937,332.75,67
7101,META240216C00245000,245,91.35,92.1,0.587101297,332.75,67
7102,META240216C00250000,250,86.6,87.35,0.567753346,332.75,67
7103,META240216C00255000,255,81.9,82.7,0.550602639,332.75,67
7104,META240216C00260000,260,77.3,78,0.533512966,332.75,67
7105,META240216C00265000,265,72.7,73.45,0.518010191,332.75,67
7106,META240216C00270000,270,68.2,68.9,0.502934658,332.75,67
7107,META240216C00275000,275,63.8,64.5,0.500310173,332.75,67
7108,META240216C00280000,280,59.5,60,0.482732224,332.75,67
7109,META240216C00285000,285,55.2,55.85,0.472936179,332.75,67
7110,META240216C00290000,290,51.2,51.55,0.457524956,332.75,67
7111,META240216C00295000,295,47.2,47.6,0.448552878,332.75,67
7112,META240216C00300000,300,43.4,43.65,0.437322521,332.75,67
7113,META240216C00305000,305,39.65,39.95,0.429082858,332.75,67
7114,META240216C00310000,310,36.1,36.45,0.422308023,332.75,67
7115,META240216C00315000,315,32.7,33,0.413824221,332.75,67
7116,META240216C00320000,320,29.55,29.8,0.407293525,332.75,67
7117,META240216C00325000,325,26.5,26.8,0.401556277,332.75,67
7118,META240216C00330000,330,23.75,23.95,0.395574892,332.75,67
7119,META240216C00335000,335,21.15,21.35,0.391027818,332.75,67
7120,META240216C00340000,340,18.7,18.95,0.386938504,332.75,67
7121,META240216C00345000,345,16.5,16.75,0.383337466,332.75,67
7122,META240216C00350000,350,14.45,14.7,0.379309185,332.75,67
7123,META240216C00355000,355,12.65,12.9,0.376776252,332.75,67
7124,META240216C00360000,360,11,11.25,0.37399918,332.75,67
7125,META240216C00365000,365,9.55,9.75,0.371100039,332.75,67
7126,META240216C00370000,370,8.2,8.45,0.369238485,332.75,67
7127,META240216C00375000,375,7.05,7.25,0.366583483,332.75,67
7128,META240216C00380000,380,6.05,6.25,0.365454344,332.75,67
7129,META240216C00385000,385,5.2,5.35,0.363958997,332.75,67
7130,META240216C00390000,390,4.45,4.6,0.36359279,332.75,67
7131,META240216C00395000,395,3.8,3.95,0.363470721,332.75,67
7132,META240216C00400000,400,3.2,3.3,0.360785201,332.75,67
7133,META240216C00405000,405,2.71,2.84,0.361639684,332.75,67
7134,META240216C00410000,410,2.35,2.42,0.361700719,332.75,67
7135,META240216C00415000,415,2,2.06,0.361944857,332.75,67
7136,META240216C00420000,420,1.69,1.76,0.362677272,332.75,67
7137,META240216C00425000,425,1.44,1.52,0.36426417,332.75,67
7138,META240216C00430000,430,1.24,1.29,0.364752446,332.75,67
7139,META240216C00435000,435,1.06,1.11,0.366217275,332.75,67
7140,META240216C00440000,440,0.9,0.95,0.367315897,332.75,67
7141,META240216C00445000,445,0.77,0.82,0.369024865,332.75,67
7142,META240216C00450000,450,0.66,0.71,0.37097797,332.75,67
7143,META240216C00455000,455,0.57,0.62,0.373297283,332.75,67
7144,META240216C00460000,460,0.49,0.54,0.375494526,332.75,67
7145,META240216C00465000,465,0.43,0.47,0.377447632,332.75,67
7146,META240216C00470000,470,0.37,0.42,0.381109705,332.75,67
7147,META240216C00475000,475,0.32,0.38,0.385015916,332.75,67
7148,META240216C00480000,480,0.29,0.33,0.386724883,332.75,67
7149,META240216C00490000,490,0.22,0.26,0.392095923,332.75,67
7150,META240216C00500000,500,0.17,0.21,0.398443516,332.75,67
7151,META240216C00510000,510,0.14,0.17,0.404302832,332.75,67
7152,META240216C00520000,520,0.11,0.14,0.411138701,332.75,67
7153,META240216C00530000,530,0.08,0.12,0.418951123,332.75,67
7154,META240216C00540000,540,0.06,0.1,0.424810439,332.75,67
7155,META240216C00550000,550,0.05,0.08,0.42871665,332.75,67
7156,META240216C00560000,560,0.03,0.07,0.436529072,332.75,67
7157,META240216C00570000,570,0.03,0.06,0.443364941,332.75,67
7158,META240216C00580000,580,0.02,0.05,0.447271152,332.75,67
7159,META240216C00590000,590,0.01,0.05,0.459966338,332.75,67
7160,META240216C00600000,600,0.01,0.04,0.462895996,332.75,67
7161,META240216C00610000,610,0,0.04,0.474614629,332.75,67
7162,META240216C00620000,620,0,0.05,0.494145684,332.75,67
7163,META240216C00630000,630,0,0.04,0.496098789,332.75,67
7164,META240216C00640000,640,0,0.05,0.517582949,332.75,67
7165,META240216C00650000,650,0,0.04,0.517582949,332.75,67
7166,META240315C00005000,5,326.95,329.1,3.742188145,332.75,95
7167,META240315C00010000,10,321,324.25,4.041020574,332.75,95
7168,META240315C00015000,15,316.1,319.2,3.425782686,332.75,95
7169,META240315C00020000,20,311.1,314.4,0.500005,332.75,95
7170,META240315C00025000,25,306.2,309.35,1.66406418,332.75,95
7171,META240315C00030000,30,301.3,304.55,1.875000625,332.75,95
7172,META240315C00035000,35,296.35,299.5,1.75000125,332.75,95
7173,META240315C00040000,40,291.5,294.7,1.79101667,332.75,95
7174,META240315C00045000,45,286.6,289.65,1.704103042,332.75,95
7175,META240315C00050000,50,281.8,284.85,1.710938945,332.75,95
7176,META240315C00055000,55,254.05,257.2,1.00E-05,332.75,95
7177,META240315C00060000,60,239.5,242.85,1.00E-05,332.75,95
7178,META240315C00065000,65,231.5,234.5,1.00E-05,332.75,95
7179,META240315C00070000,70,239.4,242.55,1.00E-05,332.75,95
7180,META240315C00075000,75,234.4,237.7,1.00E-05,332.75,95
7181,META240315C00080000,80,229.7,232.55,1.00E-05,332.75,95
7182,META240315C00085000,85,224.65,227.7,1.00E-05,332.75,95
7183,META240315C00090000,90,219.95,222.85,1.00E-05,332.75,95
7184,META240315C00095000,95,215.05,218,1.00E-05,332.75,95
7185,META240315C00100000,100,232.95,235.25,1.25390998,332.75,95
7186,META240315C00105000,105,193.25,194.75,1.00E-05,332.75,95
7187,META240315C00110000,110,223,225.5,1.182132996,332.75,95
7188,META240315C00115000,115,218.85,220.4,1.185795087,332.75,95
7189,META240315C00120000,120,214.1,215,1.133305115,332.75,95
7190,META240315C00125000,125,209.2,210.1,1.102787689,332.75,95
7191,META240315C00130000,130,204.3,205.2,1.073246821,332.75,95
7192,META240315C00135000,135,199.35,200.3,1.041508699,332.75,95
7193,META240315C00140000,140,194.45,195.35,1.010869203,332.75,95
7194,META240315C00145000,145,189.55,190.45,0.983154465,332.75,95
7195,META240315C00150000,150,184.65,185.55,0.956055127,332.75,95
7196,META240315C00155000,155,179.75,180.65,0.929321996,332.75,95
7197,META240315C00160000,160,174.85,175.75,0.903077141,332.75,95
7198,META240315C00165000,165,169.95,170.85,0.877198494,332.75,95
7199,META240315C00170000,170,165.05,165.95,0.851808123,332.75,95
7200,META240315C00175000,175,160.15,161.05,0.82666189,332.75,95
7201,META240315C00180000,180,155.3,156.2,0.80505566,332.75,95
7202,META240315C00185000,185,150.4,151.3,0.780519773,332.75,95
7203,META240315C00190000,190,145.5,146.45,0.757692853,332.75,95
7204,META240315C00195000,195,140.65,141.55,0.735110071,332.75,95
7205,META240315C00200000,200,135.8,136.7,0.713870049,332.75,95
7206,META240315C00205000,205,130.95,131.85,0.692752096,332.75,95
7207,META240315C00210000,210,126.2,127.05,0.675052078,332.75,95
7208,META240315C00215000,215,121.3,122.2,0.652652399,332.75,95
7209,META240315C00220000,220,116.55,117.4,0.634525139,332.75,95
7210,META240315C00225000,225,111.8,112.65,0.617191328,332.75,95
7211,META240315C00230000,230,106.95,107.85,0.596622686,332.75,95
7212,META240315C00235000,235,102.25,103.15,0.580448531,332.75,95
7213,META240315C00240000,240,97.6,98.45,0.56457955,332.75,95
7214,META240315C00245000,245,92.85,93.75,0.546635393,332.75,95
7215,META240315C00250000,250,88.3,89.15,0.532780551,332.75,95
7216,META240315C00255000,255,83.7,84.55,0.51746088,332.75,95
7217,META240315C00260000,260,79.2,80.05,0.504094315,332.75,95
7218,META240315C00265000,265,74.75,75.6,0.501591898,332.75,95
7219,META240315C00270000,270,70.55,71.15,0.487065676,332.75,95
7220,META240315C00275000,275,66.35,66.75,0.472783593,332.75,95
7221,META240315C00280000,280,62,62.55,0.461797374,332.75,95
7222,META240315C00285000,285,58.05,58.45,0.451513053,332.75,95
7223,META240315C00290000,290,54.05,54.4,0.440770973,332.75,95
7224,META240315C00295000,295,49.9,50.5,0.431371653,332.75,95
7225,META240315C00300000,300,46.5,46.8,0.423864404,332.75,95
7226,META240315C00305000,305,42.8,43.15,0.415411119,332.75,95
7227,META240315C00310000,310,39.35,39.7,0.408483698,332.75,95
7228,META240315C00315000,315,36.1,36.4,0.401983519,332.75,95
7229,META240315C00320000,320,33,33.25,0.39581903,332.75,95
7230,META240315C00325000,325,30,30.3,0.390631094,332.75,95
7231,META240315C00330000,330,27.2,27.45,0.384832812,332.75,95
7232,META240315C00335000,335,24.55,24.8,0.379827979,332.75,95
7233,META240315C00340000,340,22.05,22.35,0.375616595,332.75,95
7234,META240315C00345000,345,19.8,20.05,0.371405212,332.75,95
7235,META240315C00350000,350,17.7,17.95,0.367926243,332.75,95
7236,META240315C00355000,355,15.7,16,0.364508308,332.75,95
7237,META240315C00360000,360,13.95,14.2,0.361151408,332.75,95
7238,META240315C00365000,365,12.35,12.55,0.357916577,332.75,95
7239,META240315C00370000,370,10.9,11.1,0.355719333,332.75,95
7240,META240315C00375000,375,9.6,9.75,0.353033813,332.75,95
7241,META240315C00380000,380,8.4,8.6,0.351752088,332.75,95
7242,META240315C00385000,385,7.3,7.5,0.349280189,332.75,95
7243,META240315C00390000,390,6.45,6.6,0.348639326,332.75,95
7244,META240315C00395000,395,5.6,5.75,0.347113463,332.75,95
7245,META240315C00400000,400,4.9,5,0.345770703,332.75,95
7246,META240315C00405000,405,4.25,4.35,0.344885702,332.75,95
7247,META240315C00410000,410,3.7,3.8,0.344702598,332.75,95
7248,META240315C00415000,415,3.2,3.3,0.344183804,332.75,95
7249,META240315C00420000,420,2.8,2.89,0.344611046,332.75,95
7250,META240315C00425000,425,2.44,2.51,0.344427943,332.75,95
7251,META240315C00430000,430,2.12,2.2,0.345160357,332.75,95
7252,META240315C00435000,435,1.85,1.91,0.345221392,332.75,95
7253,META240315C00440000,440,1.61,1.68,0.346381048,332.75,95
7254,META240315C00445000,445,1.4,1.47,0.347174497,332.75,95
7255,META240315C00450000,450,1.23,1.33,0.350287259,332.75,95
7256,META240315C00455000,455,1.07,1.14,0.349676913,332.75,95
7257,META240315C00460000,460,0.93,1,0.350714501,332.75,95
7258,META240315C00465000,465,0.81,0.88,0.351813123,332.75,95
7259,META240315C00470000,470,0.72,0.78,0.35352209,332.75,95
7260,META240315C00475000,475,0.63,0.69,0.354986919,332.75,95
7261,META240315C00480000,480,0.56,0.62,0.357184163,332.75,95
7262,META240315C00485000,485,0.49,0.56,0.359747614,332.75,95
7263,META240315C00490000,490,0.43,0.5,0.36157865,332.75,95
7264,META240315C00495000,495,0.38,0.45,0.363775894,332.75,95
7265,META240315C00500000,500,0.35,0.41,0.366461414,332.75,95
7266,META240315C00505000,505,0.31,0.37,0.368658657,332.75,95
7267,META240315C00510000,510,0.27,0.34,0.371588315,332.75,95
7268,META240315C00515000,515,0.21,0.26,0.365728999,332.75,95
7269,META240315C00520000,520,0.22,0.28,0.375982803,332.75,95
7270,META240315C00525000,525,0.2,0.25,0.377447632,332.75,95
7271,META240315C00530000,530,0.18,0.23,0.379889014,332.75,95
7272,META240315C00535000,535,0.16,0.21,0.382330396,332.75,95
7273,META240315C00540000,540,0.17,0.23,0.393072476,332.75,95
7274,META240315C00545000,545,0.12,0.18,0.387701436,332.75,95
7275,META240315C00550000,550,0.12,0.17,0.391607646,332.75,95
7276,META240315C00555000,555,0.11,0.15,0.392095923,332.75,95
7277,META240315C00560000,560,0.08,0.14,0.395025581,332.75,95
7278,META240315C00570000,570,0.06,0.11,0.396002134,332.75,95
7279,META240315C00580000,580,0.06,0.1,0.403326279,332.75,95
7280,META240315C00590000,590,0.05,0.09,0.409185596,332.75,95
7281,META240315C00600000,600,0.04,0.08,0.415044912,332.75,95
7282,META240315C00610000,610,0.03,0.07,0.419927676,332.75,95
7283,META240315C00620000,620,0.02,0.06,0.423833887,332.75,95
7284,META240315C00630000,630,0.01,0.06,0.433599414,332.75,95
7285,META240315C00640000,640,0.01,0.05,0.43555252,332.75,95
7286,META240315C00650000,650,0,0.06,0.451177363,332.75,95
7287,META240419C00145000,145,190.35,191.45,0.904297832,332.75,130
7288,META240419C00150000,150,188.05,190.1,1.035954527,332.75,130
7289,META240419C00155000,155,180.5,181.65,0.850709501,332.75,130
7290,META240419C00160000,160,175.65,176.85,0.829713617,332.75,130
7291,META240419C00165000,165,170.8,172,0.807619111,332.75,130
7292,META240419C00170000,170,166,167.15,0.786989435,332.75,130
7293,META240419C00175000,175,161.1,162.3,0.764162515,332.75,130
7294,META240419C00180000,180,156.25,157.45,0.742800424,332.75,130
7295,META240419C00185000,185,151.45,152.65,0.723879714,332.75,130
7296,META240419C00190000,190,146.75,147.85,0.706973145,332.75,130
7297,META240419C00195000,195,141.8,143.05,0.685000709,332.75,130
7298,META240419C00200000,200,137.05,138.25,0.667117587,332.75,130
7299,META240419C00205000,205,132.4,133.5,0.651736881,332.75,130
7300,META240419C00210000,210,127.5,128.7,0.63104617,332.75,130
7301,META240419C00215000,215,122.9,123.95,0.616214775,332.75,130
7302,META240419C00220000,220,118.25,119.15,0.599430275,332.75,130
7303,META240419C00225000,225,113.4,114.55,0.582523706,332.75,130
7304,META240419C00230000,230,108.65,109.9,0.566105413,332.75,130
7305,META240419C00235000,235,104.2,105.25,0.553440745,332.75,130
7306,META240419C00240000,240,99.6,100.65,0.53894504,332.75,130
7307,META240419C00245000,245,95.2,96.1,0.526982269,332.75,130
7308,META240419C00250000,250,90.75,91.45,0.512700186,332.75,130
7309,META240419C00255000,255,86.25,87.15,0.501164656,332.75,130
7310,META240419C00260000,260,81.6,82.75,0.498051895,332.75,130
7311,META240419C00265000,265,77.7,78.15,0.480779118,332.75,130
7312,META240419C00270000,270,73.5,73.95,0.470647383,332.75,130
7313,META240419C00275000,275,69.05,69.95,0.463170652,332.75,130
7314,META240419C00280000,280,65.25,65.75,0.451085811,332.75,130
7315,META240419C00285000,285,61.25,61.7,0.440618387,332.75,130
7316,META240419C00290000,290,57.35,57.85,0.432317689,332.75,130
7317,META240419C00295000,295,53.7,54.1,0.424322163,332.75,130
7318,META240419C00300000,300,50,50.45,0.416540258,332.75,130
7319,META240419C00305000,305,46.55,46.95,0.409612838,332.75,130
7320,META240419C00310000,310,43.15,43.55,0.402685417,332.75,130
7321,META240419C00315000,315,39.95,40.3,0.396398858,332.75,130
7322,META240419C00320000,320,36.9,37.25,0.391241439,332.75,130
7323,META240419C00325000,325,33.95,34.3,0.385870399,332.75,130
7324,META240419C00330000,330,31.2,31.5,0.380865566,332.75,130
7325,META240419C00335000,335,28.55,28.85,0.376196424,332.75,130
7326,META240419C00340000,340,26.05,26.35,0.371832454,332.75,130
7327,META240419C00345000,345,23.7,23.95,0.367102276,332.75,130
7328,META240419C00350000,350,21.5,21.8,0.363897963,332.75,130
7329,META240419C00355000,355,19.5,19.75,0.360327442,332.75,130
7330,META240419C00360000,360,17.6,17.8,0.356436489,332.75,130
7331,META240419C00365000,365,15.85,16.05,0.353506831,332.75,130
7332,META240419C00370000,370,14.25,14.45,0.350973898,332.75,130
7333,META240419C00375000,375,12.7,13,0.348913982,332.75,130
7334,META240419C00380000,380,11.35,11.65,0.346716738,332.75,130
7335,META240419C00385000,385,10.2,10.45,0.345160357,332.75,130
7336,META240419C00390000,390,9.1,9.3,0.342841044,332.75,130
7337,META240419C00395000,395,8.1,8.3,0.341376215,332.75,130
7338,META240419C00400000,400,7.15,7.4,0.340155524,332.75,130
7339,META240419C00405000,405,6.4,6.6,0.339240006,332.75,130
7340,META240419C00410000,410,5.7,5.85,0.337897246,332.75,130
7341,META240419C00415000,415,5.05,5.2,0.337134314,332.75,130
7342,META240419C00420000,420,4.5,4.65,0.337195349,332.75,130
7343,META240419C00425000,425,3.95,4.1,0.336005175,332.75,130
7344,META240419C00430000,430,3.55,3.65,0.335913623,332.75,130
7345,META240419C00435000,435,3.1,3.25,0.335944141,332.75,130
7346,META240419C00440000,440,2.79,2.88,0.335700002,332.75,130
7347,META240419C00450000,450,2.21,2.28,0.33606621,332.75,130
7348,META240419C00460000,460,1.75,1.82,0.337286901,332.75,130
7349,META240419C00470000,470,1.4,1.46,0.338873799,332.75,130
7350,META240419C00480000,480,1.1,1.18,0.340948973,332.75,130
7351,META240419C00490000,490,0.89,0.96,0.343390355,332.75,130
7352,META240419C00500000,500,0.72,0.79,0.346320013,332.75,130
7353,META240517C00010000,10,321.25,324.4,1.992187539,332.75,158
7354,META240517C00020000,20,311.45,314.7,1.860352261,332.75,158
7355,META240517C00145000,145,190.8,192.25,0.855348126,332.75,158
7356,META240517C00150000,150,186.15,187.7,0.844850184,332.75,158
7357,META240517C00155000,155,181.3,182.85,0.821779126,332.75,158
7358,META240517C00160000,160,176.65,178.15,0.806886697,332.75,158
7359,META240517C00170000,170,166.85,168.35,0.758181129,332.75,158
7360,META240517C00180000,180,157.55,159.1,0.730837653,332.75,158
7361,META240517C00185000,185,158.8,160.35,0.889710576,332.75,158
7362,META240517C00190000,190,147.85,149.6,0.691348301,332.75,158
7363,META240517C00195000,195,143.4,144.65,0.674991043,332.75,158
7364,META240517C00200000,200,138.35,139.9,0.652560847,332.75,158
7365,META240517C00205000,205,134.05,135.15,0.641361008,332.75,158
7366,META240517C00210000,210,128.95,130.8,0.624088232,332.75,158
7367,META240517C00215000,215,124.35,125.8,0.60486235,332.75,158
7368,META240517C00220000,220,119.7,121.5,0.593906649,332.75,158
7369,META240517C00225000,225,115.7,116.5,0.581791292,332.75,158
7370,META240517C00230000,230,110.9,111.9,0.564640584,332.75,158
7371,META240517C00235000,235,106.35,108.05,0.558292991,332.75,158
7372,META240517C00240000,240,102.1,103.05,0.542179871,332.75,158
7373,META240517C00245000,245,98,98.7,0.533818138,332.75,158
7374,META240517C00250000,250,93.3,94.65,0.521794333,332.75,158
7375,META240517C00255000,255,89.65,90.3,0.515996051,332.75,158
7376,META240517C00260000,260,85.25,86.2,0.504857246,332.75,158
7377,META240517C00265000,265,81.05,81.75,0.49765517,332.75,158
7378,META240517C00270000,270,77.15,78.05,0.493840511,332.75,158
7379,META240517C00275000,275,73.2,74.2,0.486546883,332.75,158
7380,META240517C00280000,280,69.3,70.35,0.478307219,332.75,158
7381,META240517C00285000,285,65.4,66.2,0.464940653,332.75,158
7382,META240517C00290000,290,62,62.5,0.457189266,332.75,158
7383,META240517C00295000,295,58.55,58.9,0.449804086,332.75,158
7384,META240517C00300000,300,55.1,55.4,0.442724079,332.75,158
7385,META240517C00305000,305,51.7,52.1,0.437139418,332.75,158
7386,META240517C00310000,310,48.35,48.85,0.431081739,332.75,158
7387,META240517C00315000,315,45.4,45.75,0.425725958,332.75,158
7388,META240517C00320000,320,42.15,42.75,0.420415952,332.75,158
7389,META240517C00325000,325,39.6,39.9,0.415716292,332.75,158
7390,META240517C00330000,330,36.8,37.15,0.411001373,332.75,158
7391,META240517C00335000,335,34.25,34.55,0.406835766,332.75,158
7392,META240517C00340000,340,31.65,32.2,0.404302832,332.75,158
7393,META240517C00345000,345,29.35,29.75,0.399420068,332.75,158
7394,META240517C00350000,350,27.2,27.45,0.395056098,332.75,158
7395,META240517C00355000,355,25.1,25.4,0.392340061,332.75,158
7396,META240517C00360000,360,23.1,23.4,0.388983161,332.75,158
7397,META240517C00365000,365,21.3,21.55,0.386175572,332.75,158
7398,META240517C00370000,370,19.5,19.9,0.384558156,332.75,158
7399,META240517C00375000,375,17.95,18.25,0.381750567,332.75,158
7400,META240517C00380000,380,16.45,16.75,0.379614358,332.75,158
7401,META240517C00385000,385,15.05,15.3,0.376959355,332.75,158
7402,META240517C00390000,390,13.6,13.95,0.374395905,332.75,158
7403,META240517C00395000,395,12.55,12.75,0.37265642,332.75,158
7404,META240517C00400000,400,11.35,11.65,0.371191591,332.75,158
7405,META240517C00405000,405,10.4,10.6,0.369360555,332.75,158
7406,META240517C00410000,410,9.35,9.7,0.36862814,332.75,158
7407,META240517C00415000,415,8.6,8.8,0.366888655,332.75,158
7408,META240517C00420000,420,7.85,8,0.365667964,332.75,158
7409,META240517C00425000,425,7,7.3,0.365118654,332.75,158
7410,META240517C00430000,430,6.35,6.65,0.364508308,332.75,158
7411,META240517C00435000,435,5.9,6.05,0.363867445,332.75,158
7412,META240517C00440000,440,5.35,5.5,0.3632571,332.75,158
7413,META240517C00445000,445,4.85,5,0.362799341,332.75,158
7414,META240517C00450000,450,4.4,4.5,0.361395546,332.75,158
7415,META240517C00455000,455,4,4.15,0.362524685,332.75,158
7416,META240517C00460000,460,3.65,3.8,0.362951927,332.75,158
7417,META240517C00465000,465,3.3,3.45,0.362616237,332.75,158
7418,META240517C00470000,470,3,3.15,0.362860375,332.75,158
7419,META240517C00480000,480,2.53,2.62,0.363287617,332.75,158
7420,META240517C00490000,490,2.03,2.19,0.364142101,332.75,158
7421,META240517C00500000,500,1.76,1.84,0.365362792,332.75,158
7422,META240621C00005000,5,326.05,329.75,2.417972705,332.75,193
7423,META240621C00010000,10,321.1,324.9,2.085942285,332.75,193
7424,META240621C00015000,15,284.05,287.95,1.00E-05,332.75,193
7425,META240621C00020000,20,305.35,309.1,1.00E-05,332.75,193
7426,META240621C00025000,25,283.2,286.3,1.00E-05,332.75,193
7427,META240621C00030000,30,183.15,186.35,1.00E-05,332.75,193
7428,META240621C00035000,35,273.7,277,1.00E-05,332.75,193
7429,META240621C00040000,40,292,295.8,1.504885288,332.75,193
7430,META240621C00045000,45,257,260.8,1.00E-05,332.75,193
7431,META240621C00050000,50,278.65,282.55,1.00E-05,332.75,193
7432,META240621C00055000,55,277.9,280.75,1.34424156,332.75,193
7433,META240621C00060000,60,258.2,260.65,1.00E-05,332.75,193
7434,META240621C00065000,65,235.3,239.25,1.00E-05,332.75,193
7435,META240621C00070000,70,251.3,254.15,1.00E-05,332.75,193
7436,META240621C00075000,75,238.15,242.05,1.00E-05,332.75,193
7437,META240621C00080000,80,249.9,253.55,0.952637192,332.75,193
7438,META240621C00085000,85,226.45,229.2,1.00E-05,332.75,193
7439,META240621C00090000,90,229.75,230.75,1.00E-05,332.75,193
7440,META240621C00095000,95,240.2,241.2,1.065922639,332.75,193
7441,META240621C00100000,100,235.35,236.35,1.035771423,332.75,193
7442,META240621C00105000,105,230.55,231.55,1.010136785,332.75,193
7443,META240621C00110000,110,225.5,226.8,0.978759978,332.75,193
7444,META240621C00115000,115,226.5,228,1.230106389,332.75,193
7445,META240621C00120000,120,191.05,192.2,1.00E-05,332.75,193
7446,META240621C00125000,125,211.15,212.4,0.909546803,332.75,193
7447,META240621C00130000,130,206.25,207.6,0.884522639,332.75,193
7448,META240621C00135000,135,201.45,202.8,0.862489168,332.75,193
7449,META240621C00140000,140,196.75,198,0.843141217,332.75,193
7450,META240621C00145000,145,191.9,193.2,0.820802573,332.75,193
7451,META240621C00150000,150,187.1,188.45,0.800966346,332.75,193
7452,META240621C00155000,155,182.35,183.6,0.780397704,332.75,193
7453,META240621C00160000,160,177.65,178.9,0.763857342,332.75,193
7454,META240621C00165000,165,172.85,174.15,0.744692495,332.75,193
7455,META240621C00170000,170,168.1,169.4,0.726565234,332.75,193
7456,META240621C00175000,175,163.4,164.65,0.709353492,332.75,193
7457,META240621C00180000,180,158.75,159.95,0.693789683,332.75,193
7458,META240621C00185000,185,154.05,155.25,0.67737139,332.75,193
7459,META240621C00190000,190,149.3,150.55,0.660281718,332.75,193
7460,META240621C00195000,195,144.7,145.9,0.645938599,332.75,193
7461,META240621C00200000,200,140,141.3,0.630802032,332.75,193
7462,META240621C00205000,205,135.55,136.5,0.616184258,332.75,193
