,contractSymbol,strike,bid,ask,impliedVolatility,price,remaining
2482,GOOGL240119C00200000,200,0,0.02,0.429693203,134.99,39
2483,GOOGL240119C00205000,205,0,0.16,0.527348477,134.99,39
2484,GOOGL240119C00210000,210,0,0.16,0.552738848,134.99,39
2485,GOOGL240119C00215000,215,0,0.01,0.468755313,134.99,39
2486,GOOGL240119C00220000,220,0,0.03,0.507817422,134.99,39
2487,GOOGL240119C00225000,225,0,0.01,0.507817422,134.99,39
2488,GOOGL240119C00230000,230,0,0.16,0.648441016,134.99,39
2489,GOOGL240119C00235000,235,0,0.21,0.693362441,134.99,39
2490,GOOGL240119C00240000,240,0,0.01,0.531254688,134.99,39
2491,GOOGL240119C00245000,245,0,0,0.2500075,134.99,39
2492,GOOGL240119C00250000,250,0,0.01,0.562504375,134.99,39
2493,GOOGL240119C00255000,255,0,0.21,0.779299082,134.99,39
2494,GOOGL240119C00260000,260,0,0.01,0.593754063,134.99,39
2495,GOOGL240119C00265000,265,0,0.75,0.964844102,134.99,39
2496,GOOGL240119C01000000,1000,0,0,0.500005,134.99,39
2497,GOOGL240119C01040000,1040,0,0,0.500005,134.99,39
2498,GOOGL240119C01060000,1060,1257.5,1278,0,134.99,39
2499,GOOGL240119C01080000,1080,0,0,0.500005,134.99,39
2500,GOOGL240119C01100000,1100,0,0,0.500005,134.99,39
2501,GOOGL240119C01200000,1200,0,0,0.500005,134.99,39
2502,GOOGL240119C01220000,1220,1032.5,1050.5,0,134.99,39
2503,GOOGL240119C01240000,1240,0,0,0.500005,134.99,39
2504,GOOGL240119C01260000,1260,0,0,0.500005,134.99,39
2505,GOOGL240119C01280000,1280,1180,1198.6,0,134.99,39
2506,GOOGL240119C01300000,1300,1045,1064,0,134.99,39
2507,GOOGL240119C01320000,1320,1025.5,1044,0,134.99,39
2508,GOOGL240119C01340000,1340,1009,1028,0,134.99,39
2509,GOOGL240119C01360000,1360,916.5,936,0,134.99,39
2510,GOOGL240119C01380000,1380,0,0,0.500005,134.99,39
2511,GOOGL240119C01400000,1400,0,0,0.500005,134.99,39
2512,GOOGL240119C01420000,1420,888.5,907,0,134.99,39
2513,GOOGL240119C01440000,1440,1099.5,1118.5,0,134.99,39
2514,GOOGL240119C01460000,1460,1067.5,1085.5,0,134.99,39
2515,GOOGL240119C01480000,1480,846,864.5,0,134.99,39
2516,GOOGL240119C01500000,1500,0,0,0.500005,134.99,39
2517,GOOGL240119C01520000,1520,0,0,0.500005,134.99,39
2518,GOOGL240119C01540000,1540,1004.5,1022.5,0,134.99,39
2519,GOOGL240119C01560000,1560,1005.5,1023.5,0,134.99,39
2520,GOOGL240119C01580000,1580,973.5,991.5,0,134.99,39
2521,GOOGL240119C01600000,1600,0,0,0.500005,134.99,39
2522,GOOGL240119C01620000,1620,0,0,0.500005,134.99,39
2523,GOOGL240119C01640000,1640,0,0,0.500005,134.99,39
2524,GOOGL240119C01660000,1660,713,731,0,134.99,39
2525,GOOGL240119C01680000,1680,802,820.5,0,134.99,39
2526,GOOGL240119C01700000,1700,0,0,0.500005,134.99,39
2527,GOOGL240119C01720000,1720,772,791,0,134.99,39
2528,GOOGL240119C01740000,1740,0,0,0.500005,134.99,39
2529,GOOGL240119C01760000,1760,826,844,0,134.99,39
2530,GOOGL240119C01780000,1780,0,0,0.500005,134.99,39
2531,GOOGL240119C01800000,1800,0,0,0.500005,134.99,39
2532,GOOGL240119C01820000,1820,661.5,680.5,0,134.99,39
2533,GOOGL240119C01840000,1840,618,637,0,134.99,39
2534,GOOGL240119C01860000,1860,0,0,0.500005,134.99,39
2535,GOOGL240119C01880000,1880,0,0,0.500005,134.99,39
2536,GOOGL240119C01900000,1900,0,0,0.500005,134.99,39
2537,GOOGL240119C01920000,1920,0,0,0.500005,134.99,39
2538,GOOGL240119C01940000,1940,0,0,1.000005,134.99,39
2539,GOOGL240119C01960000,1960,0,0,0.500005,134.99,39
2540,GOOGL240119C01980000,1980,0,0,0.500005,134.99,39
2541,GOOGL240119C02000000,2000,0,0,1.000005,134.99,39
2542,GOOGL240119C02050000,2050,0,0,0.500005,134.99,39
2543,GOOGL240119C02100000,2100,0,0,0.500005,134.99,39
2544,GOOGL240119C02150000,2150,0,0,0.500005,134.99,39
2545,GOOGL240119C02200000,2200,0,0,0.500005,134.99,39
2546,GOOGL240119C02250000,2250,0,0,0.500005,134.99,39
2547,GOOGL240119C02300000,2300,0,0,0.500005,134.99,39
2548,GOOGL240119C02350000,2350,0,0,0.500005,134.99,39
2549,GOOGL240119C02400000,2400,0,0,0.500005,134.99,39
2550,GOOGL240119C02450000,2450,0,0,0.500005,134.99,39
2551,GOOGL240119C02500000,2500,0,0,0.500005,134.99,39
2552,GOOGL240119C02550000,2550,0,0,0.500005,134.99,39
2553,GOOGL240119C02600000,2600,0,0,0.500005,134.99,39
2554,GOOGL240119C02650000,2650,0,0,0.500005,134.99,39
2555,GOOGL240119C02700000,2700,0,0,0.500005,134.99,39
2556,GOOGL240119C02740000,2740,0,0,0.500005,134.99,39
2557,GOOGL240119C02750000,2750,0,0,0.500005,134.99,39
2558,GOOGL240119C02760000,2760,0,0,0.500005,134.99,39
2559,GOOGL240119C02770000,2770,0,0,0.500005,134.99,39
2560,GOOGL240119C02780000,2780,0,0,0.500005,134.99,39
2561,GOOGL240119C02790000,2790,0,0,0.500005,134.99,39
2562,GOOGL240119C02800000,2800,0,0,0.500005,134.99,39
2563,GOOGL240119C02810000,2810,0,0,0.500005,134.99,39
2564,GOOGL240119C02820000,2820,161.5,177.5,0,134.99,39
2565,GOOGL240119C02830000,2830,159,174,0,134.99,39
2566,GOOGL240119C02840000,2840,156.5,172,0,134.99,39
2567,GOOGL240119C02850000,2850,0,0,0.500005,134.99,39
2568,GOOGL240119C02860000,2860,0,0,0.500005,134.99,39
2569,GOOGL240119C02870000,2870,143.2,157.5,0,134.99,39
2570,GOOGL240119C02880000,2880,0,0,0.500005,134.99,39
2571,GOOGL240119C02890000,2890,173.9,189,0,134.99,39
2572,GOOGL240119C02900000,2900,0,0,0.500005,134.99,39
2573,GOOGL240119C02910000,2910,0,0,0.500005,134.99,39
2574,GOOGL240119C02920000,2920,159.5,173.9,0,134.99,39
2575,GOOGL240119C02930000,2930,0,0,0.500005,134.99,39
2576,GOOGL240119C02940000,2940,135,150.2,0,134.99,39
2577,GOOGL240119C02950000,2950,0,0,0.500005,134.99,39
2578,GOOGL240119C02960000,2960,0,0,0.500005,134.99,39
2579,GOOGL240119C02970000,2970,0,0,0.500005,134.99,39
2580,GOOGL240119C02980000,2980,151.2,162.7,0,134.99,39
2581,GOOGL240119C02990000,2990,0,0,0.500005,134.99,39
2582,GOOGL240119C03000000,3000,0,0,0.500005,134.99,39
2583,GOOGL240119C03050000,3050,0,0,0.500005,134.99,39
2584,GOOGL240119C03100000,3100,0,0,0.500005,134.99,39
2585,GOOGL240119C03150000,3150,0,0,0.500005,134.99,39
2586,GOOGL240119C03200000,3200,0,0,0.500005,134.99,39
2587,GOOGL240119C03250000,3250,0,0,0.500005,134.99,39
2588,GOOGL240119C03300000,3300,0,0,0.500005,134.99,39
2589,GOOGL240119C03350000,3350,111.6,123.9,12.97607611,134.99,39
2590,GOOGL240119C03400000,3400,0,0,0.500005,134.99,39
2591,GOOGL240119C03450000,3450,0,0,0.500005,134.99,39
2592,GOOGL240119C03500000,3500,0,0,0.500005,134.99,39
2593,GOOGL240119C03550000,3550,69,81.5,9.267094052,134.99,39
2594,GOOGL240119C03600000,3600,0,0,0.500005,134.99,39
2595,GOOGL240119C03650000,3650,0,0,0.500005,134.99,39
2596,GOOGL240119C03700000,3700,0,0,0.500005,134.99,39
2597,GOOGL240119C03750000,3750,0,0,0.500005,134.99,39
2598,GOOGL240119C03800000,3800,0,0,0.500005,134.99,39
2599,GOOGL240119C03850000,3850,0,0,0.500005,134.99,39
2600,GOOGL240119C03900000,3900,0,0,0.500005,134.99,39
2601,GOOGL240119C03950000,3950,0,0,0.500005,134.99,39
2602,GOOGL240119C04000000,4000,0,0,0.500005,134.99,39
2603,GOOGL240119C04100000,4100,30,39.5,7.077882012,134.99,39
2604,GOOGL240119C04200000,4200,0,0,0.500005,134.99,39
2605,GOOGL240119C04300000,4300,0,0,0.500005,134.99,39
2606,GOOGL240119C04400000,4400,0,0,0.500005,134.99,39
2607,GOOGL240119C04500000,4500,0,0,0.500005,134.99,39
2608,GOOGL240126C00120000,120,15,18.25,0.483037396,134.99,46
2609,GOOGL240126C00123000,123,13.2,14.95,0.405279385,134.99,46
2610,GOOGL240126C00125000,125,11.5,13.3,0.389166265,134.99,46
2611,GOOGL240126C00127000,127,9.2,12.4,0.414190428,134.99,46
2612,GOOGL240126C00129000,129,8.8,10.1,0.353888297,134.99,46
2613,GOOGL240126C00131000,131,6.15,9.75,0.398931792,134.99,46
2614,GOOGL240126C00132000,132,6.35,8.9,0.382696603,134.99,46
2615,GOOGL240126C00133000,133,6.15,7.85,0.355108988,134.99,46
2616,GOOGL240126C00134000,134,5.55,6.4,0.306159282,134.99,46
2617,GOOGL240126C00135000,135,4.95,5.8,0.300483069,134.99,46
2618,GOOGL240126C00136000,136,4.5,5.2,0.293464097,134.99,46
2619,GOOGL240126C00137000,137,4,5,0.305793075,134.99,46
2620,GOOGL240126C00138000,138,3.55,3.9,0.269721658,134.99,46
2621,GOOGL240126C00139000,139,3.1,3.35,0.260505442,134.99,46
2622,GOOGL240126C00140000,140,2.76,2.9,0.254646125,134.99,46
2623,GOOGL240126C00142000,142,1.84,2.26,0.252448882,134.99,46
2624,GOOGL240126C00143000,143,1.79,2.34,0.273078558,134.99,46
2625,GOOGL240126C00144000,144,1.62,1.94,0.263679238,134.99,46
2626,GOOGL240216C00020000,20,117.45,119.3,3.567872174,134.99,67
2627,GOOGL240216C00025000,25,110.65,114.65,2.914553495,134.99,67
2628,GOOGL240216C00030000,30,107,109.6,2.759768726,134.99,67
2629,GOOGL240216C00035000,35,98.7,101.7,1.431643467,134.99,67
2630,GOOGL240216C00040000,40,96.9,100.45,2.320560839,134.99,67
2631,GOOGL240216C00045000,45,84.95,87.15,1.00E-05,134.99,67
2632,GOOGL240216C00050000,50,84.25,86.85,1.251956865,134.99,67
2633,GOOGL240216C00055000,55,81.9,83.4,1.609865232,134.99,67
2634,GOOGL240216C00060000,60,74.65,75.95,0.941406836,134.99,67
2635,GOOGL240216C00065000,65,65.75,67.35,1.00E-05,134.99,67
2636,GOOGL240216C00070000,70,64.5,67.15,0.933106138,134.99,67
2637,GOOGL240216C00075000,75,60,62.25,0.906739214,134.99,67
2638,GOOGL240216C00080000,80,55.25,56.45,0.772951489,134.99,67
2639,GOOGL240216C00085000,85,47.5,50.5,0.625492026,134.99,67
2640,GOOGL240216C00090000,90,45.7,47.95,0.756105955,134.99,67
2641,GOOGL240216C00095000,95,40.1,41.5,0.548100222,134.99,67
2642,GOOGL240216C00100000,100,35.75,36.95,0.55102988,134.99,67
2643,GOOGL240216C00105000,105,30.35,33.3,0.5268602,134.99,67
2644,GOOGL240216C00110000,110,26.6,27.65,0.518681571,134.99,67
2645,GOOGL240216C00115000,115,21.5,22.75,0.44898012,134.99,67
2646,GOOGL240216C00120000,120,17.7,17.85,0.378180046,134.99,67
2647,GOOGL240216C00125000,125,13.65,13.8,0.349310706,134.99,67
2648,GOOGL240216C00130000,130,10.1,10.25,0.328619995,134.99,67
2649,GOOGL240216C00135000,135,7.1,7.2,0.310126528,134.99,67
2650,GOOGL240216C00140000,140,4.7,4.85,0.29901824,134.99,67
2651,GOOGL240216C00145000,145,3,3.1,0.290412369,134.99,67
2652,GOOGL240216C00150000,150,1.85,1.89,0.284430984,134.99,67
2653,GOOGL240216C00155000,155,1.08,1.4,0.302253071,134.99,67
2654,GOOGL240216C00160000,160,0.65,0.69,0.285163398,134.99,67
2655,GOOGL240216C00165000,165,0.41,0.44,0.291510991,134.99,67
2656,GOOGL240216C00170000,170,0.26,0.29,0.299323413,134.99,67
2657,GOOGL240216C00175000,175,0.18,0.2,0.30908894,134.99,67
2658,GOOGL240216C00180000,180,0.13,0.15,0.32129585,134.99,67
2659,GOOGL240216C00185000,185,0.09,0.11,0.33203793,134.99,67
2660,GOOGL240216C00190000,190,0.07,0.09,0.345709668,134.99,67
2661,GOOGL240216C00195000,195,0.05,0.07,0.356451748,134.99,67
2662,GOOGL240216C00200000,200,0.04,0.06,0.371100039,134.99,67
2663,GOOGL240216C00205000,205,0.02,0.05,0.382818672,134.99,67
2664,GOOGL240216C00210000,210,0.02,0.92,0.546879531,134.99,67
2665,GOOGL240216C00215000,215,0.01,0.04,0.410162148,134.99,67
2666,GOOGL240216C00220000,220,0,0.19,0.515629844,134.99,67
2667,GOOGL240216C00225000,225,0,0.91,0.610355459,134.99,67
2668,GOOGL240216C00230000,230,0,0.02,0.429693203,134.99,67
2669,GOOGL240216C00235000,235,0,0.09,0.52148916,134.99,67
2670,GOOGL240216C00240000,240,0,0.16,0.531254688,134.99,67
2671,GOOGL240216C00245000,245,0,0.01,0.445318047,134.99,67
2672,GOOGL240216C00250000,250,0,0.01,0.460942891,134.99,67
2673,GOOGL240216C00255000,255,0,0.01,0.476567734,134.99,67
2674,GOOGL240216C00260000,260,0,0.22,0.615238223,134.99,67
2675,GOOGL240216C00265000,265,0,0.01,0.500005,134.99,67
2676,GOOGL240315C00020000,20,108.3,111.4,1.00E-05,134.99,95
2677,GOOGL240315C00025000,25,97.35,101.9,1.00E-05,134.99,95
2678,GOOGL240315C00030000,30,81.35,84.4,1.00E-05,134.99,95
2679,GOOGL240315C00035000,35,76.8,79.4,1.00E-05,134.99,95
2680,GOOGL240315C00040000,40,80.8,84.95,1.00E-05,134.99,95
2681,GOOGL240315C00045000,45,89.9,92.35,1.325198687,134.99,95
2682,GOOGL240315C00050000,50,80.3,82.1,1.00E-05,134.99,95
2683,GOOGL240315C00055000,55,79.75,81.9,1.035649353,134.99,95
2684,GOOGL240315C00060000,60,75.5,77.2,1.048832881,134.99,95
2685,GOOGL240315C00065000,65,75.05,76.45,1.451662898,134.99,95
2686,GOOGL240315C00070000,70,62.2,62.95,1.00E-05,134.99,95
2687,GOOGL240315C00075000,75,60.3,63.2,0.848390188,134.99,95
2688,GOOGL240315C00080000,80,55.6,57.85,0.768312864,134.99,95
2689,GOOGL240315C00085000,85,50.45,52.1,0.644046528,134.99,95
2690,GOOGL240315C00090000,90,46.05,47.9,0.650638259,134.99,95
2691,GOOGL240315C00095000,95,40.9,43.05,0.582889913,134.99,95
2692,GOOGL240315C00100000,100,36.5,38.45,0.556156782,134.99,95
2693,GOOGL240315C00105000,105,31.1,32.95,0.52148916,134.99,95
2694,GOOGL240315C00110000,110,26.55,28.8,0.503300865,134.99,95
2695,GOOGL240315C00115000,115,23,23.15,0.399542137,134.99,95
2696,GOOGL240315C00120000,120,18.75,18.9,0.368902795,134.99,95
2697,GOOGL240315C00125000,125,14.9,15,0.344611046,134.99,95
2698,GOOGL240315C00130000,130,11.4,11.5,0.324225508,134.99,95
2699,GOOGL240315C00135000,135,8.4,8.7,0.315436533,134.99,95
2700,GOOGL240315C00140000,140,5.95,6.05,0.295905479,134.99,95
2701,GOOGL240315C00145000,145,4.05,4.15,0.286689262,134.99,95
2702,GOOGL240315C00150000,150,2.66,2.96,0.289313748,134.99,95
2703,GOOGL240315C00155000,155,1.73,1.81,0.277595115,134.99,95
2704,GOOGL240315C00160000,160,1.11,1.17,0.276496493,134.99,95
2705,GOOGL240315C00165000,165,0.72,0.77,0.278327529,134.99,95
2706,GOOGL240315C00170000,170,0.48,0.52,0.282477878,134.99,95
2707,GOOGL240315C00175000,175,0.33,0.36,0.288093057,134.99,95
2708,GOOGL240315C00180000,180,0.24,0.27,0.297126169,134.99,95
2709,GOOGL240315C00185000,185,0.17,0.2,0.304694453,134.99,95
2710,GOOGL240315C00190000,190,0.13,0.16,0.314948257,134.99,95
2711,GOOGL240315C00195000,195,0.1,0.13,0.325202061,134.99,95
2712,GOOGL240315C00200000,200,0.08,0.11,0.335944141,134.99,95
2713,GOOGL240315C00205000,205,0.06,0.09,0.344733115,134.99,95
2714,GOOGL240315C00210000,210,0.05,0.07,0.351568984,134.99,95
2715,GOOGL240315C00215000,215,0.03,0.06,0.361334512,134.99,95
2716,GOOGL240315C00220000,220,0.03,0.05,0.369146934,134.99,95
2717,GOOGL240315C00225000,225,0.02,0.05,0.382818672,134.99,95
2718,GOOGL240315C00230000,230,0,0.2,0.469731865,134.99,95
2719,GOOGL240315C00235000,235,0,0.43,0.543461597,134.99,95
2720,GOOGL240315C00240000,240,0.01,0.04,0.414068359,134.99,95
2721,GOOGL240315C00245000,245,0,0.19,0.512211909,134.99,95
2722,GOOGL240315C00250000,250,0,0.19,0.526371924,134.99,95
2723,GOOGL240315C00255000,255,0,0.02,0.425786992,134.99,95
2724,GOOGL240315C00260000,260,0,0.18,0.505864316,134.99,95
2725,GOOGL240315C00265000,265,0,0.18,0.519536055,134.99,95
2726,GOOGL240419C00065000,65,70.9,72.2,0.846925359,134.99,130
2727,GOOGL240419C00070000,70,66.15,67.65,0.813478428,134.99,130
2728,GOOGL240419C00085000,85,51.25,52.85,0.624149266,134.99,130
2729,GOOGL240419C00090000,90,0,0,1.00E-05,134.99,130
2730,GOOGL240419C00095000,95,41.1,42.8,0.556278851,134.99,130
2731,GOOGL240419C00100000,100,37.2,38.85,0.509648458,134.99,130
2732,GOOGL240419C00105000,105,32.5,34,0.501591898,134.99,130
2733,GOOGL240419C00110000,110,28.25,30.65,0.514287084,134.99,130
2734,GOOGL240419C00115000,115,24.15,24.3,0.392706268,134.99,130
2735,GOOGL240419C00120000,120,20.05,20.25,0.368414519,134.99,130
2736,GOOGL240419C00125000,125,16.3,16.45,0.345831737,134.99,130
2737,GOOGL240419C00130000,130,12.9,13.05,0.327765511,134.99,130
2738,GOOGL240419C00135000,135,9.9,10.05,0.312018599,134.99,130
2739,GOOGL240419C00140000,140,7.4,7.55,0.300238931,134.99,130
2740,GOOGL240419C00145000,145,5.4,5.5,0.290168231,134.99,130
2741,GOOGL240419C00150000,150,3.8,3.95,0.284064777,134.99,130
2742,GOOGL240419C00155000,155,2.7,2.78,0.27954822,134.99,130
2743,GOOGL240419C00160000,160,1.83,1.93,0.276740631,134.99,130
2744,GOOGL240419C00165000,165,1.27,1.31,0.274055111,134.99,130
2745,GOOGL240419C00170000,170,0.88,0.92,0.275397871,134.99,130
2746,GOOGL240419C00175000,175,0.62,0.66,0.278571667,134.99,130
2747,GOOGL240419C00180000,180,0.46,0.49,0.283454431,134.99,130
2748,GOOGL240419C00185000,185,0.34,0.38,0.2902903,134.99,130
2749,GOOGL240419C00190000,190,0.26,0.3,0.297370308,134.99,130
2750,GOOGL240419C00195000,195,0.21,0.25,0.306647559,134.99,130
2751,GOOGL240419C00200000,200,0.17,0.21,0.314948257,134.99,130
2752,GOOGL240419C00210000,210,0.11,0.15,0.331061377,134.99,130
2753,GOOGL240517C00065000,65,0,0,1.00E-05,134.99,158
2754,GOOGL240517C00090000,90,46.5,49.75,0.581913361,134.99,158
2755,GOOGL240517C00100000,100,37.65,39.85,0.500127069,134.99,158
2756,GOOGL240517C00105000,105,32.75,34.55,0.479985669,134.99,158
2757,GOOGL240517C00110000,110,28.6,29.7,0.42871665,134.99,158
2758,GOOGL240517C00115000,115,25.35,25.55,0.403570417,134.99,158
2759,GOOGL240517C00120000,120,21.45,21.6,0.38037729,134.99,158
2760,GOOGL240517C00125000,125,17.8,18.75,0.385504192,134.99,158
2761,GOOGL240517C00130000,130,14.5,14.65,0.344366908,134.99,158
2762,GOOGL240517C00135000,135,11.6,12.3,0.346869324,134.99,158
2763,GOOGL240517C00140000,140,9.05,9.2,0.319098606,134.99,158
2764,GOOGL240517C00145000,145,6.95,7.1,0.310248597,134.99,158
2765,GOOGL240517C00150000,150,5.2,5.35,0.302008933,134.99,158
2766,GOOGL240517C00155000,155,3.85,4,0.296759962,134.99,158
2767,GOOGL240517C00160000,160,2.82,2.95,0.292670648,134.99,158
2768,GOOGL240517C00165000,165,2.08,2.16,0.289924093,134.99,158
2769,GOOGL240517C00170000,170,1.53,1.64,0.291755129,134.99,158
2770,GOOGL240517C00175000,175,0.4,1.21,0.29163306,134.99,158
2771,GOOGL240517C00180000,180,0.85,0.89,0.291877198,134.99,158
2772,GOOGL240517C00185000,185,0.65,0.69,0.29566134,134.99,158
2773,GOOGL240517C00190000,190,0.51,0.55,0.300788242,134.99,158
2774,GOOGL240517C00195000,195,0.39,0.45,0.306891697,134.99,158
2775,GOOGL240517C00200000,200,0.32,0.38,0.314215842,134.99,158
2776,GOOGL240621C00045000,45,89.5,91.65,0.819337744,134.99,193
2777,GOOGL240621C00050000,50,86.05,87.95,0.968750313,134.99,193
2778,GOOGL240621C00055000,55,81.9,85.2,1.035649353,134.99,193
2779,GOOGL240621C00056000,56,76.75,80.75,0.842042595,134.99,193
2780,GOOGL240621C00057000,57,54.2,58,1.00E-05,134.99,193
2781,GOOGL240621C00058000,58,78.1,80.45,0.867677104,134.99,193
2782,GOOGL240621C00059000,59,77.05,79.6,0.857423301,134.99,193
2783,GOOGL240621C00060000,60,76.15,78.5,0.842408802,134.99,193
2784,GOOGL240621C00061000,61,67.5,72.5,1.00E-05,134.99,193
2785,GOOGL240621C00062000,62,68.8,73.5,0.583500259,134.99,193
2786,GOOGL240621C00062500,62.5,58,63,1.00E-05,134.99,193
2787,GOOGL240621C00063000,63,73.2,76.1,0.827760511,134.99,193
2788,GOOGL240621C00064000,64,42.5,46.9,1.00E-05,134.99,193
2789,GOOGL240621C00065000,65,68.15,72.05,0.745852151,134.99,193
2790,GOOGL240621C00066000,66,64.95,68.55,1.00E-05,134.99,193
2791,GOOGL240621C00067000,67,55.55,60.5,1.00E-05,134.99,193
2792,GOOGL240621C00067500,67.5,63.5,68.5,0.602298899,134.99,193
2793,GOOGL240621C00068000,68,68.35,70.95,0.757814922,134.99,193
2794,GOOGL240621C00069000,69,58,63,1.00E-05,134.99,193
2795,GOOGL240621C00070000,70,66.55,68.7,0.729250754,134.99,193
2796,GOOGL240621C00071000,71,51.05,56,1.00E-05,134.99,193
2797,GOOGL240621C00072000,72,64.35,68.65,0.766481827,134.99,193
2798,GOOGL240621C00072500,72.5,57,62,1.00E-05,134.99,193
2799,GOOGL240621C00073000,73,69.05,72.25,1.047734254,134.99,193
2800,GOOGL240621C00074000,74,60.4,62.4,0.575443699,134.99,193
2801,GOOGL240621C00075000,75,61.6,63.5,0.660647925,134.99,193
2802,GOOGL240621C00076000,76,66.65,69.8,1.025151359,134.99,193
2803,GOOGL240621C00077000,77,45.85,50.15,1.00E-05,134.99,193
2804,GOOGL240621C00077500,77.5,55.05,60,0.627200994,134.99,193
2805,GOOGL240621C00078000,78,54.55,59.5,0.621341677,134.99,193
2806,GOOGL240621C00079000,79,58.05,63,0.736330762,134.99,193
2807,GOOGL240621C00080000,80,56.75,58.75,0.615482361,134.99,193
2808,GOOGL240621C00081000,81,55.75,58.1,0.615360292,134.99,193
2809,GOOGL240621C00082000,82,55.05,56.8,0.603763728,134.99,193
2810,GOOGL240621C00082500,82.5,52,57,0.535282968,134.99,193
2811,GOOGL240621C00083000,83,49.75,54.05,0.533696069,134.99,193
2812,GOOGL240621C00084000,84,52.85,54.55,0.566898862,134.99,193
2813,GOOGL240621C00085000,85,52,54.65,0.593631993,134.99,193
2814,GOOGL240621C00086000,86,52.4,54.05,0.63171755,134.99,193
2815,GOOGL240621C00087000,87,50.6,52.1,0.572391971,134.99,193
2816,GOOGL240621C00087500,87.5,47.3,50.4,0.540898146,134.99,193
2817,GOOGL240621C00088000,88,49.6,51.65,0.576298182,134.99,193
2818,GOOGL240621C00089000,89,48.45,50.8,0.564945757,134.99,193
2819,GOOGL240621C00090000,90,47.15,49.3,0.53223124,134.99,193
2820,GOOGL240621C00091000,91,46.4,48.4,0.53088848,134.99,193
2821,GOOGL240621C00092000,92,41.1,42.55,1.00E-05,134.99,193
2822,GOOGL240621C00092500,92.5,45.05,47.05,0.522465713,134.99,193
2823,GOOGL240621C00093000,93,36,38.35,1.00E-05,134.99,193
2824,GOOGL240621C00094000,94,43.9,45.95,0.524785026,134.99,193
2825,GOOGL240621C00095000,95,42.5,44.55,0.543217458,134.99,193
2826,GOOGL240621C00096000,96,45.6,48.55,0.679507599,134.99,193
2827,GOOGL240621C00097000,97,36.65,37.7,1.00E-05,134.99,193
2828,GOOGL240621C00097500,97.5,40.9,42.45,0.532841586,134.99,193
2829,GOOGL240621C00098000,98,39.95,41.6,0.511967771,134.99,193
2830,GOOGL240621C00099000,99,39.45,41.15,0.524540887,134.99,193
2831,GOOGL240621C00100000,100,38.6,40.7,0.535832278,134.99,193
2832,GOOGL240621C00102500,102.5,36,38.15,0.50537604,134.99,193
2833,GOOGL240621C00105000,105,33.75,35.75,0.48120636,134.99,193
2834,GOOGL240621C00107500,107.5,32.1,34.1,0.484258087,134.99,193
2835,GOOGL240621C00110000,110,28.85,31.05,0.436712176,134.99,193
2836,GOOGL240621C00112500,112.5,28.35,28.65,0.41260353,134.99,193
2837,GOOGL240621C00115000,115,26.45,28,0.444646667,134.99,193
2838,GOOGL240621C00117500,117.5,24.5,24.7,0.390814197,134.99,193
2839,GOOGL240621C00120000,120,22.6,22.8,0.380438325,134.99,193
2840,GOOGL240621C00122500,122.5,20.8,21.75,0.393255579,134.99,193
2841,GOOGL240621C00125000,125,19.05,19.2,0.361517615,134.99,193
2842,GOOGL240621C00127500,127.5,17.4,17.55,0.354010366,134.99,193
2843,GOOGL240621C00130000,130,15.75,16.75,0.367315897,134.99,193
2844,GOOGL240621C00132500,132.5,14.25,15.15,0.357489335,134.99,193
2845,GOOGL240621C00135000,135,12.85,13,0.331976895,134.99,193
2846,GOOGL240621C00137500,137.5,11.5,11.85,0.330451031,134.99,193
2847,GOOGL240621C00140000,140,10.3,10.45,0.320746539,134.99,193
2848,GOOGL240621C00142500,142.5,9.15,9.3,0.315497568,134.99,193
2849,GOOGL240621C00145000,145,8.05,8.25,0.31088946,134.99,193
2850,GOOGL240621C00147500,147.5,7.1,7.3,0.306952731,134.99,193
2851,GOOGL240621C00150000,150,6.25,6.45,0.3037179,134.99,193
2852,GOOGL240621C00152500,152.5,5.5,5.65,0.299964276,134.99,193
2853,GOOGL240621C00155000,155,4.8,5,0.298529964,134.99,193
2854,GOOGL240621C00157500,157.5,4.2,4.35,0.295295133,134.99,193
2855,GOOGL240621C00160000,160,3.65,3.8,0.293280993,134.99,193
2856,GOOGL240621C00162500,162.5,3.15,3.3,0.291083749,134.99,193
2857,GOOGL240621C00165000,165,2.76,2.87,0.289557886,134.99,193
2858,GOOGL240621C00170000,170,2.12,2.19,0.28827616,134.99,193
2859,GOOGL240621C00175000,175,1.61,1.67,0.287787884,134.99,193
2860,GOOGL240621C00180000,180,0.52,1.29,0.288825471,134.99,193
2861,GOOGL240621C00185000,185,0.95,1.01,0.290900646,134.99,193
2862,GOOGL240621C00190000,190,0.75,0.82,0.295173064,134.99,193
2863,GOOGL240621C00195000,195,0.61,0.65,0.297736515,134.99,193
2864,GOOGL240621C00200000,200,0.5,0.55,0.3037179,134.99,193
2865,GOOGL240621C00205000,205,0.4,0.47,0.309821355,134.99,193
2866,GOOGL240621C00210000,210,0.34,0.41,0.316413086,134.99,193
2867,GOOGL240621C00215000,215,0.3,0.36,0.322760679,134.99,193
2868,GOOGL240621C00220000,220,0.26,0.32,0.329596548,134.99,193
2869,GOOGL240621C00225000,225,0.23,0.29,0.336676555,134.99,193
2870,GOOGL240621C00230000,230,0.2,0.26,0.343024148,134.99,193
2871,GOOGL240621C00235000,235,0.18,0.23,0.34815105,134.99,193
2872,GOOGL240621C00240000,240,0.15,0.21,0.354498643,134.99,193
