,contractSymbol,strike,bid,ask,impliedVolatility,price,remaining
3607,AMZN240119C00177500,177.5,0.09,0.11,0.274421318,147.42,39
3608,AMZN240119C00178000,178,0.09,0.1,0.273444766,147.42,39
3609,AMZN240119C00178500,178.5,0.08,0.1,0.277350977,147.42,39
3610,AMZN240119C00179000,179,0.08,0.09,0.276374424,147.42,39
3611,AMZN240119C00179500,179.5,0.07,0.09,0.279304082,147.42,39
3612,AMZN240119C00180000,180,0.07,0.08,0.278327529,147.42,39
3613,AMZN240119C00180500,180.5,0.06,0.08,0.281257187,147.42,39
3614,AMZN240119C00181000,181,0.06,0.08,0.284186846,147.42,39
3615,AMZN240119C00181500,181.5,0.06,0.07,0.28223374,147.42,39
3616,AMZN240119C00182000,182,0.06,0.07,0.286139951,147.42,39
3617,AMZN240119C00182500,182.5,0.05,0.07,0.289069609,147.42,39
3618,AMZN240119C00185000,185,0.04,0.05,0.291022715,147.42,39
3619,AMZN240119C00187500,187.5,0.03,0.05,0.306647559,147.42,39
3620,AMZN240119C00190000,190,0.02,0.04,0.312506875,147.42,39
3621,AMZN240119C00192500,192.5,0.02,0.03,0.316413086,147.42,39
3622,AMZN240119C00195000,195,0.02,0.03,0.328131719,147.42,39
3623,AMZN240119C00197500,197.5,0.01,0.02,0.328131719,147.42,39
3624,AMZN240119C00200000,200,0.01,0.02,0.339850352,147.42,39
3625,AMZN240119C00202500,202.5,0.01,0.02,0.351568984,147.42,39
3626,AMZN240119C00205000,205,0.01,0.02,0.363287617,147.42,39
3627,AMZN240119C00207500,207.5,0.01,0.02,0.37500625,147.42,39
3628,AMZN240119C00210000,210,0.01,0.02,0.386724883,147.42,39
3629,AMZN240119C00212500,212.5,0,0.02,0.398443516,147.42,39
3630,AMZN240119C00215000,215,0,0.02,0.410162148,147.42,39
3631,AMZN240119C00217500,217.5,0.01,0.02,0.421880781,147.42,39
3632,AMZN240119C00220000,220,0.01,0.02,0.433599414,147.42,39
3633,AMZN240119C00222500,222.5,0,0.01,0.414068359,147.42,39
3634,AMZN240119C00225000,225,0,0.01,0.429693203,147.42,39
3635,AMZN240119C00227500,227.5,0,0.01,0.437505625,147.42,39
3636,AMZN240119C00230000,230,0,0.01,0.445318047,147.42,39
3637,AMZN240119C00232500,232.5,0,0.01,0.453130469,147.42,39
3638,AMZN240119C00235000,235,0,0.01,0.468755313,147.42,39
3639,AMZN240119C00237500,237.5,0,0.01,0.476567734,147.42,39
3640,AMZN240119C00240000,240,0,0.01,0.484380156,147.42,39
3641,AMZN240119C00242500,242.5,0,0.01,0.492192578,147.42,39
3642,AMZN240119C00245000,245,0,0.01,0.500005,147.42,39
3643,AMZN240119C00247500,247.5,0,0.01,0.515629844,147.42,39
3644,AMZN240119C00250000,250,0,0.01,0.523442266,147.42,39
3645,AMZN240119C00255000,255,0,0.01,0.515629844,147.42,39
3646,AMZN240119C00260000,260,0,0.01,0.531254688,147.42,39
3647,AMZN240119C00265000,265,0,0.01,0.546879531,147.42,39
3648,AMZN240119C00270000,270,0,0.01,0.562504375,147.42,39
3649,AMZN240119C01040000,1040,1486.35,1504.2,0,147.42,39
3650,AMZN240119C01060000,1060,1468.7,1486.55,0,147.42,39
3651,AMZN240119C01080000,1080,1451.15,1469,0,147.42,39
3652,AMZN240119C01100000,1100,1434.5,1451.6,0,147.42,39
3653,AMZN240119C01120000,1120,1416.4,1434.25,0,147.42,39
3654,AMZN240119C01140000,1140,1399.15,1417,0,147.42,39
3655,AMZN240119C01160000,1160,1382,1399.8,0,147.42,39
3656,AMZN240119C01180000,1180,1364.9,1382.75,0,147.42,39
3657,AMZN240119C01200000,1200,1348,1365.65,0,147.42,39
3658,AMZN240119C01220000,1220,1330.95,1348.8,0,147.42,39
3659,AMZN240119C01240000,1240,1314.05,1331.9,0,147.42,39
3660,AMZN240119C01260000,1260,1297.25,1314.6,0,147.42,39
3661,AMZN240119C01280000,1280,1280.45,1297.8,0,147.42,39
3662,AMZN240119C01300000,1300,1263.75,1281.6,0,147.42,39
3663,AMZN240119C01320000,1320,1247.2,1265,0,147.42,39
3664,AMZN240119C01340000,1340,1230.8,1248.65,0,147.42,39
3665,AMZN240119C01360000,1360,1214.5,1232,0,147.42,39
3666,AMZN240119C01380000,1380,1198.25,1215.5,0,147.42,39
3667,AMZN240119C01390000,1390,1190.05,1207.5,0,147.42,39
3668,AMZN240119C01400000,1400,1182.05,1199,0,147.42,39
3669,AMZN240119C01420000,1420,1165.9,1183.5,0,147.42,39
3670,AMZN240119C01440000,1440,1150,1167.85,0,147.42,39
3671,AMZN240119C01450000,1450,1142.05,1159.5,0,147.42,39
3672,AMZN240119C01460000,1460,1134.1,1151.5,0,147.42,39
3673,AMZN240119C01480000,1480,1118.3,1136,0,147.42,39
3674,AMZN240119C01500000,1500,1102.65,1120,0,147.42,39
3675,AMZN240119C01520000,1520,1087.05,1104.35,0,147.42,39
3676,AMZN240119C01540000,1540,1071.6,1088.9,0,147.42,39
3677,AMZN240119C01550000,1550,1063.9,1081.25,0,147.42,39
3678,AMZN240119C01560000,1560,1056.25,1073.5,0,147.42,39
3679,AMZN240119C01580000,1580,1041.05,1057.5,0,147.42,39
3680,AMZN240119C01600000,1600,1025.9,1043,0,147.42,39
3681,AMZN240119C01620000,1620,1010.9,1028,0,147.42,39
3682,AMZN240119C01640000,1640,996.05,1013,0,147.42,39
3683,AMZN240119C01660000,1660,981.3,998.5,0,147.42,39
3684,AMZN240119C01680000,1680,966.65,983,0,147.42,39
3685,AMZN240119C01700000,1700,952.1,969,0,147.42,39
3686,AMZN240119C01720000,1720,937.75,953.5,0,147.42,39
3687,AMZN240119C01740000,1740,923.45,940.5,0,147.42,39
3688,AMZN240119C01760000,1760,909.35,926,0,147.42,39
3689,AMZN240119C01780000,1780,895.3,912.5,0,147.42,39
3690,AMZN240119C01800000,1800,881.4,897.45,0,147.42,39
3691,AMZN240119C01820000,1820,867.6,884.5,0,147.42,39
3692,AMZN240119C01840000,1840,853.95,870,0,147.42,39
3693,AMZN240119C01860000,1860,840.35,857,0,147.42,39
3694,AMZN240119C01880000,1880,826.95,843.5,0,147.42,39
3695,AMZN240119C01900000,1900,813.5,830.5,0,147.42,39
3696,AMZN240119C01920000,1920,800.45,816.5,0,147.42,39
3697,AMZN240119C01940000,1940,787.25,803.5,0,147.42,39
3698,AMZN240119C01960000,1960,774.45,791,0,147.42,39
3699,AMZN240119C01980000,1980,762.25,777.45,0,147.42,39
3700,AMZN240119C02000000,2000,749.55,765.5,0,147.42,39
3701,AMZN240119C02050000,2050,718.6,734,0,147.42,39
3702,AMZN240119C02100000,2100,688.4,704,0,147.42,39
3703,AMZN240119C02150000,2150,658.95,674.4,0,147.42,39
3704,AMZN240119C02200000,2200,630.4,645.65,0,147.42,39
3705,AMZN240119C02250000,2250,602.05,617.4,0,147.42,39
3706,AMZN240119C02300000,2300,575.85,590.65,0,147.42,39
3707,AMZN240119C02350000,2350,549.6,564.2,0,147.42,39
3708,AMZN240119C02400000,2400,524.5,538.95,0,147.42,39
3709,AMZN240119C02450000,2450,499.8,514.3,0,147.42,39
3710,AMZN240119C02500000,2500,476.75,490.9,0,147.42,39
3711,AMZN240119C02550000,2550,454.3,468.5,0,147.42,39
3712,AMZN240119C02600000,2600,432.25,446,0,147.42,39
3713,AMZN240119C02650000,2650,411.25,425.05,0,147.42,39
3714,AMZN240119C02700000,2700,391,404.5,0,147.42,39
3715,AMZN240119C02750000,2750,371.65,385.35,0,147.42,39
3716,AMZN240119C02800000,2800,353.15,366.75,0,147.42,39
3717,AMZN240119C02850000,2850,335.2,348.85,0,147.42,39
3718,AMZN240119C02900000,2900,318.05,332,0,147.42,39
3719,AMZN240119C02950000,2950,301.65,315.35,0,147.42,39
3720,AMZN240119C03000000,3000,286,299.5,0,147.42,39
3721,AMZN240119C03050000,3050,271,285,0,147.42,39
3722,AMZN240119C03090000,3090,259.25,273.4,0,147.42,39
3723,AMZN240119C03100000,3100,256.4,270.5,0,147.42,39
3724,AMZN240119C03110000,3110,253.8,267.5,0,147.42,39
3725,AMZN240119C03120000,3120,250.85,265,0,147.42,39
3726,AMZN240119C03130000,3130,248.1,262,0,147.42,39
3727,AMZN240119C03140000,3140,245.6,259.3,0,147.42,39
3728,AMZN240119C03150000,3150,242.7,256.5,0,147.42,39
3729,AMZN240119C03160000,3160,240.05,254,0,147.42,39
3730,AMZN240119C03170000,3170,237.4,251.5,0,147.42,39
3731,AMZN240119C03180000,3180,234.95,248.7,0,147.42,39
3732,AMZN240119C03190000,3190,232.4,246.1,0,147.42,39
3733,AMZN240119C03200000,3200,229.65,243.5,0,147.42,39
3734,AMZN240119C03210000,3210,227.1,241,0,147.42,39
3735,AMZN240119C03220000,3220,224.6,238.5,0,147.42,39
3736,AMZN240119C03225000,3225,223.35,237.5,0,147.42,39
3737,AMZN240119C03230000,3230,138.2,147.95,16.2324268,147.42,39
3738,AMZN240119C03235000,3235,220.9,235,0,147.42,39
3739,AMZN240119C03240000,3240,219.75,233.5,0,147.42,39
3740,AMZN240119C03245000,3245,218.4,232.5,0,147.42,39
3741,AMZN240119C03250000,3250,217.2,231.35,0,147.42,39
3742,AMZN240119C03255000,3255,216,230,0,147.42,39
3743,AMZN240119C03260000,3260,214.8,228.95,0,147.42,39
3744,AMZN240119C03265000,3265,213.6,227.5,0,147.42,39
3745,AMZN240119C03270000,3270,237.9,248.9,0,147.42,39
3746,AMZN240119C03275000,3275,211.4,225.1,0,147.42,39
3747,AMZN240119C03280000,3280,210.25,223.95,0,147.42,39
3748,AMZN240119C03285000,3285,208.9,222.95,0,147.42,39
3749,AMZN240119C03290000,3290,207.7,221.5,0,147.42,39
3750,AMZN240119C03295000,3295,206.7,220.4,0,147.42,39
3751,AMZN240119C03300000,3300,205.4,219.5,0,147.42,39
3752,AMZN240119C03305000,3305,204.25,218.35,0,147.42,39
3753,AMZN240119C03310000,3310,203.05,217.1,0,147.42,39
3754,AMZN240119C03315000,3315,202.1,215.8,0,147.42,39
3755,AMZN240119C03320000,3320,200.95,214.5,0,147.42,39
3756,AMZN240119C03330000,3330,198.7,212.4,0,147.42,39
3757,AMZN240119C03340000,3340,196.45,210,0,147.42,39
3758,AMZN240119C03350000,3350,194.05,208,0,147.42,39
3759,AMZN240119C03360000,3360,191.85,205.9,0,147.42,39
3760,AMZN240119C03370000,3370,189.65,203.7,0,147.42,39
3761,AMZN240119C03380000,3380,187.5,201.5,0,147.42,39
3762,AMZN240119C03390000,3390,185.6,199.5,0,147.42,39
3763,AMZN240119C03400000,3400,183.35,197.35,0,147.42,39
3764,AMZN240119C03410000,3410,181.2,195,0,147.42,39
3765,AMZN240119C03420000,3420,179.2,192.95,0,147.42,39
3766,AMZN240119C03430000,3430,177.2,191,0,147.42,39
3767,AMZN240119C03440000,3440,175.15,189.15,0,147.42,39
3768,AMZN240119C03450000,3450,173.1,187,0,147.42,39
3769,AMZN240119C03460000,3460,171.3,185,0,147.42,39
3770,AMZN240119C03470000,3470,169.25,183,0,147.42,39
3771,AMZN240119C03480000,3480,167.2,181,0,147.42,39
3772,AMZN240119C03490000,3490,165.4,179,0,147.42,39
3773,AMZN240119C03500000,3500,163.5,177,0,147.42,39
3774,AMZN240119C03510000,3510,161.6,175.45,0,147.42,39
3775,AMZN240119C03520000,3520,159.75,173.5,0,147.42,39
3776,AMZN240119C03530000,3530,157.9,171.5,0,147.42,39
3777,AMZN240119C03540000,3540,156.15,170.25,0,147.42,39
3778,AMZN240119C03550000,3550,154.3,168,0,147.42,39
3779,AMZN240119C03560000,3560,152.4,166,0,147.42,39
3780,AMZN240119C03570000,3570,150.8,164.5,0,147.42,39
3781,AMZN240119C03580000,3580,149,162.7,0,147.42,39
3782,AMZN240119C03590000,3590,147.4,161.35,0,147.42,39
3783,AMZN240119C03600000,3600,145.5,159.15,0,147.42,39
3784,AMZN240119C03610000,3610,144.15,157.5,0,147.42,39
3785,AMZN240119C03620000,3620,142.25,155.85,0,147.42,39
3786,AMZN240119C03630000,3630,140.7,154.5,0,147.42,39
3787,AMZN240119C03640000,3640,138.85,152.4,18.07812935,147.42,39
3788,AMZN240119C03650000,3650,137.35,151,16.93164533,147.42,39
3789,AMZN240119C03700000,3700,129.5,142.75,14.24414172,147.42,39
3790,AMZN240119C03750000,3750,122.3,135.45,13.03833193,147.42,39
3791,AMZN240119C03800000,3800,115.4,128.35,12.20141839,147.42,39
3792,AMZN240119C03850000,3850,108.9,121.7,11.56799593,147.42,39
3793,AMZN240119C03900000,3900,102.75,115.3,11.05017399,147.42,39
3794,AMZN240119C03950000,3950,97.5,107.5,10.57251316,147.42,39
3795,AMZN240119C04000000,4000,92.5,102,10.2241247,147.42,39
3796,AMZN240119C04050000,4050,87,97,9.898685454,147.42,39
3797,AMZN240119C04100000,4100,82.5,92.5,9.636112376,147.42,39
3798,AMZN240119C04150000,4150,78,88,9.384525619,147.42,39
3799,AMZN240119C04200000,4200,74,83.5,9.155765996,147.42,39
3800,AMZN240119C04250000,4250,70,79.5,8.947270033,147.42,39
3801,AMZN240119C04300000,4300,66,76,8.756840464,147.42,39
3802,AMZN240119C04350000,4350,62.55,72.5,8.58423315,147.42,39
3803,AMZN240119C04400000,4400,59.3,69,8.419072121,147.42,39
3804,AMZN240119C04450000,4450,56.25,66,8.273564399,147.42,39
3805,AMZN240119C04500000,4500,53.35,62.95,8.131474644,147.42,39
3806,AMZN240119C04550000,4550,50.8,60.5,8.014287218,147.42,39
3807,AMZN240119C04600000,4600,48.25,57.5,7.882934717,147.42,39
3808,AMZN240119C04650000,4650,45.8,55,7.766845995,147.42,39
3809,AMZN240119C04700000,4700,43.6,52.6,7.659363219,147.42,39
3810,AMZN240119C04750000,4750,41.6,50.5,7.564209529,147.42,39
3811,AMZN240119C04800000,4800,39.75,48.4,7.472290699,147.42,39
3812,AMZN240119C04850000,4850,37.7,46.2,7.371704887,147.42,39
3813,AMZN240119C04900000,4900,36.2,44.55,7.299073142,147.42,39
3814,AMZN240119C04950000,4950,34.6,42.8,7.220459959,147.42,39
3815,AMZN240119C05000000,5000,33.05,41.05,7.142212986,147.42,39
3816,AMZN240119C05100000,5100,30.3,38.05,7.005860618,147.42,39
3817,AMZN240119C05200000,5200,27.75,35.3,6.87817523,147.42,39
3818,AMZN240119C05300000,5300,25.65,32.95,6.77063142,147.42,39
3819,AMZN240119C05400000,5400,23.6,30.65,6.662477258,147.42,39
3820,AMZN240126C00133000,133,15.85,17.6,0.425054578,147.42,46
3821,AMZN240126C00140000,140,9.75,11.1,0.328375857,147.42,46
3822,AMZN240126C00145000,145,6.9,7.95,0.318854468,147.42,46
3823,AMZN240126C00146000,146,6,6.9,0.293586166,147.42,46
3824,AMZN240126C00147000,147,5.95,6.55,0.300849277,147.42,46
3825,AMZN240126C00148000,148,4.6,5.9,0.292609613,147.42,46
3826,AMZN240126C00149000,149,4.3,5.6,0.299811689,147.42,46
3827,AMZN240126C00150000,150,4.65,4.75,0.279670289,147.42,46
3828,AMZN240126C00152500,152.5,3.4,4.25,0.301764795,147.42,46
3829,AMZN240126C00155000,155,2.28,2.93,0.275886147,147.42,46
3830,AMZN240126C00157500,157.5,1.82,2.27,0.275703044,147.42,46
3831,AMZN240126C00160000,160,1.26,1.75,0.276496493,147.42,46
3832,AMZN240126C00162500,162.5,0.88,1.16,0.264167515,147.42,46
3833,AMZN240126C00165000,165,0.68,2.22,0.366095206,147.42,46
3834,AMZN240126C00170000,170,0.26,2.27,0.424932509,147.42,46
3835,AMZN240126C00172500,172.5,0.21,2.07,0.43677321,147.42,46
3836,AMZN240126C00175000,175,0,1.17,0.387701436,147.42,46
3837,AMZN240216C00065000,65,82.7,83.7,1.098637319,147.42,67
3838,AMZN240216C00070000,70,77.65,78.8,1.016118201,147.42,67
3839,AMZN240216C00075000,75,72.85,73.6,0.932862,147.42,67
3840,AMZN240216C00080000,80,67.75,68.9,0.875489526,147.42,67
3841,AMZN240216C00085000,85,62.9,63.75,0.800783242,147.42,67
3842,AMZN240216C00090000,90,58,59.1,0.766603896,147.42,67
3843,AMZN240216C00095000,95,53.2,53.9,0.696536238,147.42,67
3844,AMZN240216C00100000,100,48.3,49.15,0.652103088,147.42,67
3845,AMZN240216C00105000,105,43.45,44.25,0.600101655,147.42,67
3846,AMZN240216C00110000,110,38.5,39.55,0.552738848,147.42,67
3847,AMZN240216C00115000,115,34,34.6,0.512211909,147.42,67
3848,AMZN240216C00120000,120,29.5,30,0.498418102,147.42,67
3849,AMZN240216C00125000,125,25.1,25.25,0.445928392,147.42,67
3850,AMZN240216C00130000,130,20.8,21,0.41797457,147.42,67
3851,AMZN240216C00135000,135,16.9,17,0.392584199,147.42,67
3852,AMZN240216C00140000,140,13.35,13.45,0.375128319,147.42,67
3853,AMZN240216C00145000,145,10.2,10.3,0.359320372,147.42,67
3854,AMZN240216C00150000,150,7.55,7.65,0.347052428,147.42,67
3855,AMZN240216C00155000,155,5.4,5.5,0.337286901,147.42,67
3856,AMZN240216C00160000,160,3.75,3.8,0.328253788,147.42,67
3857,AMZN240216C00165000,165,2.52,2.55,0.321784126,147.42,67
3858,AMZN240216C00170000,170,1.65,1.68,0.317999984,147.42,67
3859,AMZN240216C00175000,175,1.06,1.09,0.316046879,147.42,67
3860,AMZN240216C00180000,180,0.66,0.69,0.31445998,147.42,67
3861,AMZN240216C00185000,185,0.41,0.43,0.313483428,147.42,67
3862,AMZN240216C00190000,190,0.25,0.27,0.314215842,147.42,67
3863,AMZN240216C00195000,195,0.15,0.17,0.31592481,147.42,67
3864,AMZN240216C00200000,200,0.08,0.09,0.31055377,147.42,67
3865,AMZN240216C00205000,205,0.05,0.07,0.32129585,147.42,67
3866,AMZN240216C00210000,210,0.02,0.03,0.31055377,147.42,67
3867,AMZN240315C00050000,50,97.7,98.65,1.183597832,147.42,95
3868,AMZN240315C00055000,55,92.7,93.85,1.113285684,147.42,95
3869,AMZN240315C00060000,60,88,88.85,1.057133621,147.42,95
3870,AMZN240315C00065000,65,82.9,83.75,0.952148916,147.42,95
3871,AMZN240315C00070000,70,77.95,78.85,0.889649541,147.42,95
3872,AMZN240315C00075000,75,73.05,74.05,0.842286733,147.42,95
3873,AMZN240315C00080000,80,68.2,69,0.780275635,147.42,95
3874,AMZN240315C00085000,85,63.25,64.1,0.724367991,147.42,95
3875,AMZN240315C00090000,90,58.35,59.25,0.676272769,147.42,95
3876,AMZN240315C00095000,95,53.7,54.5,0.646732048,147.42,95
3877,AMZN240315C00100000,100,48.75,49.7,0.597416135,147.42,95
3878,AMZN240315C00105000,105,44,44.9,0.556889197,147.42,95
3879,AMZN240315C00110000,110,39.35,40.2,0.521855367,147.42,95
3880,AMZN240315C00115000,115,34.95,35.25,0.4932912,147.42,95
3881,AMZN240315C00120000,120,30.5,30.9,0.469487727,147.42,95
3882,AMZN240315C00125000,125,26.2,26.3,0.427679063,147.42,95
3883,AMZN240315C00130000,130,22.1,22.2,0.404302832,147.42,95
3884,AMZN240315C00135000,135,18.25,18.35,0.383123845,147.42,95
3885,AMZN240315C00140000,140,14.8,14.9,0.367376932,147.42,95
3886,AMZN240315C00145000,145,11.7,11.75,0.351263812,147.42,95
3887,AMZN240315C00150000,150,9,9.1,0.340216559,147.42,95
3888,AMZN240315C00155000,155,6.75,6.85,0.329962755,147.42,95
3889,AMZN240315C00160000,160,4.9,5,0.320502401,147.42,95
3890,AMZN240315C00165000,165,3.5,3.6,0.31458205,147.42,95
3891,AMZN240315C00170000,170,2.47,2.51,0.308600664,147.42,95
3892,AMZN240315C00175000,175,1.7,1.74,0.305426868,147.42,95
3893,AMZN240315C00180000,180,1.15,1.19,0.303107555,147.42,95
3894,AMZN240315C00185000,185,0.78,0.81,0.302253071,147.42,95
3895,AMZN240315C00190000,190,0.52,0.55,0.302008933,147.42,95
3896,AMZN240315C00195000,195,0.35,0.37,0.302253071,147.42,95
3897,AMZN240315C00200000,200,0.23,0.25,0.303229624,147.42,95
3898,AMZN240315C00210000,210,0.11,0.13,0.311042046,147.42,95
3899,AMZN240315C00220000,220,0.06,0.08,0.324225508,147.42,95
3900,AMZN240419C00065000,65,82.75,84.1,0.832521206,147.42,130
3901,AMZN240419C00070000,70,77.5,78.85,0.722659023,147.42,130
3902,AMZN240419C00075000,75,73.3,74.45,0.763185962,147.42,130
3903,AMZN240419C00080000,80,68.65,69.55,0.725344543,147.42,130
3904,AMZN240419C00085000,85,63.3,64.1,0.622806506,147.42,130
3905,AMZN240419C00090000,90,58.45,60.3,0.632449965,147.42,130
3906,AMZN240419C00095000,95,53.6,55.85,0.603641659,147.42,130
3907,AMZN240419C00100000,100,49.3,50.6,0.563725066,147.42,130
3908,AMZN240419C00105000,105,45,45.6,0.531010549,147.42,130
3909,AMZN240419C00110000,110,40.55,40.9,0.500493276,147.42,130
3910,AMZN240419C00115000,115,36.05,36.35,0.476933942,147.42,130
3911,AMZN240419C00120000,120,31.75,31.9,0.445989427,147.42,130
3912,AMZN240419C00125000,125,27.55,27.7,0.421636643,147.42,130
3913,AMZN240419C00130000,130,23.55,23.7,0.399603172,147.42,130
3914,AMZN240419C00135000,135,19.85,20,0.381597981,147.42,130
3915,AMZN240419C00140000,140,16.45,16.6,0.365912103,147.42,130
3916,AMZN240419C00145000,145,13.4,13.5,0.351202777,147.42,130
3917,AMZN240419C00150000,150,10.65,10.8,0.339453627,147.42,130
3918,AMZN240419C00155000,155,8.35,8.45,0.328619995,147.42,130
3919,AMZN240419C00160000,160,6.4,6.5,0.320014124,147.42,130
3920,AMZN240419C00165000,165,4.8,4.9,0.312506875,147.42,130
3921,AMZN240419C00170000,170,3.55,3.65,0.307013766,147.42,130
3922,AMZN240419C00175000,175,2.62,2.67,0.302192037,147.42,130
3923,AMZN240419C00180000,180,1.9,1.94,0.298957206,147.42,130
3924,AMZN240419C00185000,185,1.36,1.4,0.296759962,147.42,130
3925,AMZN240419C00190000,190,0.96,1,0.295050995,147.42,130
3926,AMZN240419C00195000,195,0.68,0.72,0.294684788,147.42,130
3927,AMZN240419C00200000,200,0.5,0.52,0.295050995,147.42,130
3928,AMZN240419C00205000,205,0.35,0.38,0.296393755,147.42,130
3929,AMZN240419C00210000,210,0.26,0.29,0.299811689,147.42,130
3930,AMZN240419C00220000,220,0.14,0.17,0.306159282,147.42,130
3931,AMZN240621C00045000,45,102.45,104.2,0.939942007,147.42,193
3932,AMZN240621C00050000,50,97.9,99.45,0.920899229,147.42,193
3933,AMZN240621C00052000,52,95.75,97.35,0.870606763,147.42,193
3934,AMZN240621C00053000,53,77.7,79.45,1.00E-05,147.42,193
3935,AMZN240621C00054000,54,71.85,75.7,1.00E-05,147.42,193
3936,AMZN240621C00055000,55,92.15,94.85,0.820070159,147.42,193
3937,AMZN240621C00056000,56,91.95,93.9,0.865968137,147.42,193
3938,AMZN240621C00057000,57,71.85,74.8,1.00E-05,147.42,193
3939,AMZN240621C00058000,58,81.1,82.6,1.00E-05,147.42,193
3940,AMZN240621C00059000,59,76.3,78.55,1.00E-05,147.42,193
3941,AMZN240621C00060000,60,88.1,89.6,0.801271519,147.42,193
3942,AMZN240621C00061000,61,87.8,89.05,0.852784675,147.42,193
3943,AMZN240621C00062000,62,0,0,1.00E-05,147.42,193
3944,AMZN240621C00063000,63,84.85,87.9,0.820314297,147.42,193
3945,AMZN240621C00064000,64,76.3,78.45,1.00E-05,147.42,193
3946,AMZN240621C00065000,65,84.05,84.75,0.796388755,147.42,193
3947,AMZN240621C00066000,66,71.5,75.55,1.00E-05,147.42,193
3948,AMZN240621C00067000,67,72.6,76.55,1.00E-05,147.42,193
3949,AMZN240621C00068000,68,72.65,74.7,1.00E-05,147.42,193
3950,AMZN240621C00069000,69,77.1,79.1,0.592045095,147.42,193
3951,AMZN240621C00070000,70,79.2,80.6,0.777590115,147.42,193
3952,AMZN240621C00071000,71,77.15,79.1,0.695803823,147.42,193
3953,AMZN240621C00072000,72,76.7,78.25,0.716799707,147.42,193
3954,AMZN240621C00073000,73,76,77.5,0.728274202,147.42,193
3955,AMZN240621C00074000,74,57.2,58.85,1.00E-05,147.42,193
3956,AMZN240621C00075000,75,74.55,75.2,0.714602463,147.42,193
3957,AMZN240621C00076000,76,73,74.25,0.683108638,147.42,193
3958,AMZN240621C00077000,77,72.25,73.25,0.681765878,147.42,193
3959,AMZN240621C00078000,78,66.6,67.75,1.00E-05,147.42,193
3960,AMZN240621C00079000,79,70.5,71.6,0.681643809,147.42,193
3961,AMZN240621C00080000,80,69.7,71,0.691287267,147.42,193
3962,AMZN240621C00081000,81,68.8,69.5,0.666141034,147.42,193
3963,AMZN240621C00082000,82,49.6,51.5,1.00E-05,147.42,193
3964,AMZN240621C00082500,82.5,66.7,69.3,0.672732765,147.42,193
3965,AMZN240621C00083000,83,50.6,51.55,1.00E-05,147.42,193
3966,AMZN240621C00084000,84,65.9,66.65,0.641483077,147.42,193
3967,AMZN240621C00085000,85,65.1,65.7,0.638675488,147.42,193
3968,AMZN240621C00086000,86,62.8,65.05,0.597049928,147.42,193
3969,AMZN240621C00087000,87,61.25,63.95,0.56457955,147.42,193
3970,AMZN240621C00087500,87.5,55.6,56.7,1.00E-05,147.42,193
3971,AMZN240621C00088000,88,61.5,62.9,0.594242339,147.42,193
3972,AMZN240621C00089000,89,61,61.95,0.600712001,147.42,193
3973,AMZN240621C00090000,90,59.75,61.45,0.597538204,147.42,193
3974,AMZN240621C00091000,91,59.2,60.1,0.589969921,147.42,193
3975,AMZN240621C00092000,92,58,59.15,0.575443699,147.42,193
3976,AMZN240621C00092500,92.5,57.9,59.25,0.597782343,147.42,193
3977,AMZN240621C00093000,93,0,0,1.00E-05,147.42,193
3978,AMZN240621C00094000,94,56.3,57.3,0.567387139,147.42,193
3979,AMZN240621C00095000,95,55.7,56.6,0.575565768,147.42,193
3980,AMZN240621C00096000,96,54.3,55.8,0.560185062,147.42,193
3981,AMZN240621C00097000,97,53.15,55.2,0.556339886,147.42,193
3982,AMZN240621C00097500,97.5,53.05,54.1,0.546269186,147.42,193
3983,AMZN240621C00098000,98,52.1,53.6,0.529911927,147.42,193
3984,AMZN240621C00099000,99,51.85,52.7,0.541020215,147.42,193
3985,AMZN240621C00100000,100,51,52.35,0.549748155,147.42,193
3986,AMZN240621C00102500,102.5,48.95,49.5,0.526738131,147.42,193
3987,AMZN240621C00105000,105,46.85,47.25,0.515690878,147.42,193
3988,AMZN240621C00107500,107.5,44.7,45.05,0.50403328,147.42,193
3989,AMZN240621C00110000,110,42.35,42.95,0.501225691,147.42,193
3990,AMZN240621C00112500,112.5,40.35,40.9,0.492375682,147.42,193
3991,AMZN240621C00115000,115,38.35,38.5,0.470525314,147.42,193
3992,AMZN240621C00117500,117.5,36.25,36.45,0.460515649,147.42,193
3993,AMZN240621C00120000,120,34.25,34.4,0.4496515,147.42,193
3994,AMZN240621C00122500,122.5,32.25,32.4,0.439519765,147.42,193
3995,AMZN240621C00125000,125,30.3,30.45,0.429998376,147.42,193
3996,AMZN240621C00127500,127.5,28.45,28.6,0.422369058,147.42,193
3997,AMZN240621C00130000,130,26.55,26.75,0.413641118,147.42,193
3998,AMZN240621C00132500,132.5,24.8,24.95,0.405187833,147.42,193
3999,AMZN240621C00135000,135,23.1,23.25,0.398260412,147.42,193
4000,AMZN240621C00137500,137.5,21.45,21.6,0.391363508,147.42,193
4001,AMZN240621C00140000,140,19.85,20,0.384466605,147.42,193
4002,AMZN240621C00142500,142.5,18.3,18.5,0.378729357,147.42,193
4003,AMZN240621C00145000,145,16.85,17,0.371679867,147.42,193
4004,AMZN240621C00147500,147.5,15.5,15.65,0.366827621,147.42,193
4005,AMZN240621C00150000,150,14.2,14.35,0.361792271,147.42,193
