,contractSymbol,strike,bid,ask,impliedVolatility,price,remaining
8523,TSLA240112C00385000,385,0.07,0.13,0.599613379,243.84,32
8524,TSLA240112C00390000,390,0.1,0.11,0.618167881,243.84,32
8525,TSLA240112C00395000,395,0.06,0.1,0.613285117,243.84,32
8526,TSLA240112C00400000,400,0.05,0.09,0.619144434,243.84,32
8527,TSLA240112C00405000,405,0.06,0.09,0.636722383,243.84,32
8528,TSLA240112C00435000,435,0.03,0.05,0.671878281,243.84,32
8529,TSLA240112C00440000,440,0.03,0.08,0.705081074,243.84,32
8530,TSLA240119C00001670,1.67,241.65,242.45,7.796875254,243.84,39
8531,TSLA240119C00003330,3.33,206.05,207.25,1.00E-05,243.84,39
8532,TSLA240119C00005000,5,238.3,239.1,5.472659409,243.84,39
8533,TSLA240119C00006670,6.67,255.75,257.5,0,243.84,39
8534,TSLA240119C00008330,8.33,234.95,235.8,4.695316631,243.84,39
8535,TSLA240119C00010000,10,233.3,234.1,4.332035835,243.84,39
8536,TSLA240119C00011670,11.67,221.4,224.25,1.00E-05,243.84,39
8537,TSLA240119C00013330,13.33,260.05,262.8,0,243.84,39
8538,TSLA240119C00015000,15,228.35,229.5,3.242189395,243.84,39
8539,TSLA240119C00016670,16.67,217.2,218.1,1.00E-05,243.84,39
8540,TSLA240119C00018330,18.33,215.55,216.45,1.00E-05,243.84,39
8541,TSLA240119C00020000,20,223.4,224.5,2.976565059,243.84,39
8542,TSLA240119C00021670,21.67,221.75,222.55,3.367189082,243.84,39
8543,TSLA240119C00023330,23.33,210.6,211.5,1.00E-05,243.84,39
8544,TSLA240119C00025000,25,218.4,219.2,3.132814668,243.84,39
8545,TSLA240119C00026670,26.67,216.75,217.55,3.064455464,243.84,39
8546,TSLA240119C00028330,28.33,205.65,206.55,1.00E-05,243.84,39
8547,TSLA240119C00030000,30,213.45,214.3,2.203129492,243.84,39
8548,TSLA240119C00031670,31.67,202.35,203.2,1.00E-05,243.84,39
8549,TSLA240119C00033330,33.33,210.15,210.95,2.117192207,243.84,39
8550,TSLA240119C00035000,35,777,796.5,0,243.84,39
8551,TSLA240119C00040000,40,0,0,1.00E-05,243.84,39
8552,TSLA240119C00045000,45,0,0,1.00E-05,243.84,39
8553,TSLA240119C00050000,50,193.6,194.4,1.953125234,243.84,39
8554,TSLA240119C00055000,55,188.65,189.4,1.871094395,243.84,39
8555,TSLA240119C00060000,60,183.7,184.5,1.841797666,243.84,39
8556,TSLA240119C00065000,65,178.7,179.5,1.739259116,243.84,39
8557,TSLA240119C00066670,66.67,177.05,177.85,1.723634194,243.84,39
8558,TSLA240119C00070000,70,173.75,174.55,1.68457189,243.84,39
8559,TSLA240119C00075000,75,168.8,169.55,1.612306626,243.84,39
8560,TSLA240119C00080000,80,163.85,164.6,1.558595957,243.84,39
8561,TSLA240119C00083330,83.33,160.55,161.3,1.521486768,243.84,39
8562,TSLA240119C00085000,85,158.85,159.65,1.492190039,243.84,39
8563,TSLA240119C00090000,90,153.9,154.7,1.440432485,243.84,39
8564,TSLA240119C00095000,95,148.95,149.75,1.389651489,243.84,39
8565,TSLA240119C00100000,100,144,144.8,1.338870493,243.84,39
8566,TSLA240119C00105000,105,139.05,139.85,1.289066055,243.84,39
8567,TSLA240119C00110000,110,134.1,134.85,1.231937434,243.84,39
8568,TSLA240119C00115000,115,129.15,129.9,1.184086111,243.84,39
8569,TSLA240119C00116670,116.67,127.5,128.25,1.169437747,243.84,39
8570,TSLA240119C00120000,120,124.2,124.95,1.137211345,243.84,39
8571,TSLA240119C00123330,123.33,120.85,121.65,1.099613877,243.84,39
8572,TSLA240119C00125000,125,119.2,120,1.084965513,243.84,39
8573,TSLA240119C00126670,126.67,117.55,118.4,1.076664773,243.84,39
8574,TSLA240119C00130000,130,114.25,115.05,1.040043862,243.84,39
8575,TSLA240119C00133330,133.33,111,111.75,1.015141643,243.84,39
8576,TSLA240119C00135000,135,109.3,110.1,0.995605513,243.84,39
8577,TSLA240119C00136670,136.67,107.65,108.5,0.986816538,243.84,39
8578,TSLA240119C00140000,140,104.3,105.25,0.956787542,243.84,39
8579,TSLA240119C00143330,143.33,101.1,101.9,0.931641309,243.84,39
8580,TSLA240119C00145000,145,99.45,100.2,0.913330945,243.84,39
8581,TSLA240119C00146670,146.67,97.8,98.55,0.899415068,243.84,39
8582,TSLA240119C00150000,150,94.5,95.3,0.874512974,243.84,39
8583,TSLA240119C00153330,153.33,91.2,92,0.84546053,243.84,39
8584,TSLA240119C00155000,155,89.6,90.4,0.839357075,243.84,39
8585,TSLA240119C00156670,156.67,87.95,88.75,0.825441199,243.84,39
8586,TSLA240119C00160000,160,84.65,85.45,0.796388755,243.84,39
8587,TSLA240119C00163330,163.33,81.4,82.2,0.774416318,243.84,39
8588,TSLA240119C00165000,165,79.75,80.55,0.760500442,243.84,39
8589,TSLA240119C00166670,166.67,78.15,78.9,0.7500025,243.84,39
8590,TSLA240119C00170000,170,75,75.7,0.735598347,243.84,39
8591,TSLA240119C00173330,173.33,71.65,72.4,0.703860383,243.84,39
8592,TSLA240119C00175000,175,70,70.8,0.692630027,243.84,39
8593,TSLA240119C00176670,176.67,68.4,69.15,0.681277601,243.84,39
8594,TSLA240119C00180000,180,65.2,65.95,0.662112754,243.84,39
8595,TSLA240119C00183330,183.33,62,62.75,0.642093423,243.84,39
8596,TSLA240119C00185000,185,60.45,61.1,0.632083757,243.84,39
8597,TSLA240119C00186670,186.67,58.85,59.5,0.622074092,243.84,39
8598,TSLA240119C00190000,190,55.75,56.35,0.60620511,243.84,39
8599,TSLA240119C00193330,193.33,52.65,53.2,0.588871299,243.84,39
8600,TSLA240119C00195000,195,51.1,51.65,0.580936808,243.84,39
8601,TSLA240119C00200000,200,46.55,47.15,0.56189403,243.84,39
8602,TSLA240119C00203330,203.33,43.55,44.1,0.546086082,243.84,39
8603,TSLA240119C00205000,205,42.1,42.65,0.541142284,243.84,39
8604,TSLA240119C00206670,206.67,40.7,41.15,0.535527106,243.84,39
8605,TSLA240119C00210000,210,37.9,38.25,0.524662957,243.84,39
8606,TSLA240119C00213330,213.33,35.2,35.45,0.515751913,243.84,39
8607,TSLA240119C00215000,215,33.85,34.1,0.511479495,243.84,39
8608,TSLA240119C00216670,216.67,32.5,32.75,0.506474662,243.84,39
8609,TSLA240119C00220000,220,29.9,30.15,0.503056727,243.84,39
8610,TSLA240119C00223330,223.33,27.35,27.7,0.497075342,243.84,39
8611,TSLA240119C00225000,225,26.2,26.5,0.493901545,243.84,39
8612,TSLA240119C00226670,226.67,25.05,25.25,0.488042229,243.84,39
8613,TSLA240119C00230000,230,22.75,23,0.48254912,243.84,39
8614,TSLA240119C00233330,233.33,20.7,20.85,0.476994976,243.84,39
8615,TSLA240119C00235000,235,19.6,19.85,0.475469113,243.84,39
8616,TSLA240119C00236670,236.67,18.7,18.85,0.472966696,243.84,39
8617,TSLA240119C00240000,240,16.75,16.9,0.466802207,243.84,39
8618,TSLA240119C00243330,243.33,15,15.15,0.463384272,243.84,39
8619,TSLA240119C00245000,245,14.15,14.3,0.461187029,243.84,39
8620,TSLA240119C00246670,246.67,13.35,13.55,0.461125994,243.84,39
8621,TSLA240119C00250000,250,11.85,12.05,0.458196336,243.84,39
8622,TSLA240119C00253330,253.33,10.5,10.7,0.456426334,243.84,39
8623,TSLA240119C00255000,255,9.9,10.1,0.456609438,243.84,39
8624,TSLA240119C00256670,256.67,9.3,9.45,0.45435116,243.84,39
8625,TSLA240119C00260000,260,8.2,8.3,0.451909778,243.84,39
8626,TSLA240119C00263330,263.33,7.2,7.35,0.452764261,243.84,39
8627,TSLA240119C00265000,265,6.75,6.9,0.452825296,243.84,39
8628,TSLA240119C00266670,266.67,6.35,6.4,0.45032288,243.84,39
8629,TSLA240119C00270000,270,5.55,5.65,0.451787709,243.84,39
8630,TSLA240119C00273330,273.33,4.85,4.95,0.452153916,243.84,39
8631,TSLA240119C00275000,275,4.55,4.65,0.453191503,243.84,39
8632,TSLA240119C00276670,276.67,4.25,4.35,0.453557711,243.84,39
8633,TSLA240119C00280000,280,3.7,3.8,0.454229091,243.84,39
8634,TSLA240119C00283330,283.33,3.25,3.35,0.456670472,243.84,39
8635,TSLA240119C00285000,285,3.05,3.15,0.458135302,243.84,39
8636,TSLA240119C00286670,286.67,2.87,2.9,0.456548403,243.84,39
8637,TSLA240119C00290000,290,2.51,2.55,0.458989785,243.84,39
8638,TSLA240119C00293330,293.33,2.21,2.24,0.461309098,243.84,39
8639,TSLA240119C00295000,295,2.07,2.1,0.462529789,243.84,39
8640,TSLA240119C00296670,296.67,1.95,1.98,0.464482894,243.84,39
8641,TSLA240119C00300000,300,1.73,1.74,0.466924276,243.84,39
8642,TSLA240119C00303330,303.33,1.51,1.54,0.470220142,243.84,39
8643,TSLA240119C00305000,305,1.42,1.45,0.471929109,243.84,39
8644,TSLA240119C00306670,306.67,1.34,1.36,0.4731498,243.84,39
8645,TSLA240119C00310000,310,1.19,1.21,0.476811873,243.84,39
8646,TSLA240119C00313330,313.33,1.06,1.08,0.480718083,243.84,39
8647,TSLA240119C00315000,315,1,1.02,0.482671189,243.84,39
8648,TSLA240119C00316670,316.67,0.94,0.97,0.485112571,243.84,39
8649,TSLA240119C00320000,320,0.84,0.86,0.488042229,243.84,39
8650,TSLA240119C00323330,323.33,0.75,0.77,0.49194844,243.84,39
8651,TSLA240119C00325000,325,0.72,0.73,0.493901545,243.84,39
8652,TSLA240119C00326670,326.67,0.68,0.7,0.497075342,243.84,39
8653,TSLA240119C00330000,330,0.61,0.63,0.500981553,243.84,39
8654,TSLA240119C00333330,333.33,0.56,0.57,0.504399487,243.84,39
8655,TSLA240119C00335000,335,0.53,0.55,0.507085007,243.84,39
8656,TSLA240119C00336670,336.67,0.5,0.52,0.508549836,243.84,39
8657,TSLA240119C00340000,340,0.46,0.48,0.514165015,243.84,39
8658,TSLA240119C00341670,341.67,0.44,0.45,0.515629844,243.84,39
8659,TSLA240119C00343330,343.33,0.42,0.43,0.518071226,243.84,39
8660,TSLA240119C00346670,346.67,0.38,0.4,0.522953989,243.84,39
8661,TSLA240119C00350000,350,0.36,0.37,0.529301582,243.84,39
8662,TSLA240119C00353330,353.33,0.32,0.33,0.531254688,243.84,39
8663,TSLA240119C00356670,356.67,0.29,0.31,0.536137451,243.84,39
8664,TSLA240119C00358330,358.33,0.28,0.3,0.539067109,243.84,39
8665,TSLA240119C00360000,360,0.27,0.28,0.540531938,243.84,39
8666,TSLA240119C00363330,363.33,0.25,0.26,0.545414702,243.84,39
8667,TSLA240119C00366670,366.67,0.24,0.25,0.552738848,243.84,39
8668,TSLA240119C00370000,370,0.21,0.23,0.554691953,243.84,39
8669,TSLA240119C00373330,373.33,0.2,0.21,0.559574717,243.84,39
8670,TSLA240119C00375000,375,0.19,0.21,0.562992651,243.84,39
8671,TSLA240119C00376670,376.67,0.18,0.2,0.56445748,243.84,39
8672,TSLA240119C00380000,380,0.17,0.19,0.570316797,243.84,39
8673,TSLA240119C00383330,383.33,0.16,0.17,0.573246455,243.84,39
8674,TSLA240119C00386670,386.67,0.15,0.16,0.578129219,243.84,39
8675,TSLA240119C00390000,390,0.14,0.15,0.583011982,243.84,39
8676,TSLA240119C00391670,391.67,0.13,0.15,0.584965088,243.84,39
8677,TSLA240119C00393330,393.33,0.13,0.14,0.586918193,243.84,39
8678,TSLA240119C00396670,396.67,0.12,0.14,0.59277751,243.84,39
8679,TSLA240119C00400000,400,0.11,0.13,0.595707168,243.84,39
8680,TSLA240119C00408330,408.33,0.1,0.11,0.608402354,243.84,39
8681,TSLA240119C00410000,410,0.09,0.11,0.609378906,243.84,39
8682,TSLA240119C00416670,416.67,0.08,0.1,0.618167881,243.84,39
8683,TSLA240119C00420000,420,0.07,0.09,0.619144434,243.84,39
8684,TSLA240119C00425000,425,0.07,0.08,0.625980303,243.84,39
8685,TSLA240119C00430000,430,0,0,0.2500075,243.84,39
8686,TSLA240119C00433330,433.33,0.06,0.07,0.636722383,243.84,39
8687,TSLA240119C00440000,440,0.05,0.07,0.644534805,243.84,39
8688,TSLA240119C00441670,441.67,0.05,0.06,0.644534805,243.84,39
8689,TSLA240119C00450000,450,0.04,0.05,0.648441016,243.84,39
8690,TSLA240119C00458330,458.33,0.04,0.05,0.666018965,243.84,39
8691,TSLA240119C00460000,460,0,0,0.500005,243.84,39
8692,TSLA240119C00466670,466.67,0.03,0.04,0.66797207,243.84,39
8693,TSLA240119C00470000,470,0,0,0.500005,243.84,39
8694,TSLA240119C00475000,475,0.03,0.04,0.683596914,243.84,39
8695,TSLA240119C00480000,480,0,0,0.500005,243.84,39
8696,TSLA240119C00483330,483.33,0.02,0.04,0.687503125,243.84,39
8697,TSLA240119C00490000,490,0,0,0.500005,243.84,39
8698,TSLA240119C00491670,491.67,0.02,0.03,0.695315547,243.84,39
8699,TSLA240119C00500000,500,0.02,0.03,0.70703418,243.84,39
8700,TSLA240119C00510000,510,0.01,0.03,0.710940391,243.84,39
8701,TSLA240119C00516670,516.67,0.01,0.02,0.710940391,243.84,39
8702,TSLA240119C00520000,520,0.01,0.02,0.710940391,243.84,39
8703,TSLA240119C00530000,530,0.01,0.02,0.726565234,243.84,39
8704,TSLA240119C00533330,533.33,0.01,0.02,0.734377656,243.84,39
8705,TSLA240119C00540000,540,0,0.02,0.718752813,243.84,39
8706,TSLA240119C00550000,550,0,0.02,0.734377656,243.84,39
8707,TSLA240119C00558330,558.33,0,0.02,0.7500025,243.84,39
8708,TSLA240119C00560000,560,0,0.02,0.7500025,243.84,39
8709,TSLA240119C00566670,566.67,0,0.02,0.765627344,243.84,39
8710,TSLA240119C00575000,575,0,0.02,0.773439766,243.84,39
8711,TSLA240119C00580000,580,0,0,0.500005,243.84,39
8712,TSLA240119C00583330,583.33,0,0.01,0.7500025,243.84,39
8713,TSLA240119C00591670,591.67,0,0.01,0.7500025,243.84,39
8714,TSLA240119C00600000,600,0,0.01,0.765627344,243.84,39
8715,TSLA240119C00608330,608.33,0,0.01,0.781252188,243.84,39
8716,TSLA240119C00610000,610,0,0,0.500005,243.84,39
8717,TSLA240119C00616670,616.67,0,0.01,0.781252188,243.84,39
8718,TSLA240119C00620000,620,0,0,0.500005,243.84,39
8719,TSLA240119C00625000,625,0,0.01,0.796877031,243.84,39
8720,TSLA240119C00630000,630,0,0,0.500005,243.84,39
8721,TSLA240119C00633330,633.33,0,0.01,0.812501875,243.84,39
8722,TSLA240119C00640000,640,0,0,0.500005,243.84,39
8723,TSLA240119C00641670,641.67,0,0.01,0.812501875,243.84,39
8724,TSLA240119C00650000,650,0,0.01,0.828126719,243.84,39
8725,TSLA240119C00660000,660,0,0,0.500005,243.84,39
8726,TSLA240119C00666670,666.67,0,0.01,0.843751562,243.84,39
8727,TSLA240119C00670000,670,0,0,0.500005,243.84,39
8728,TSLA240119C00675000,675,0,0.01,0.859376406,243.84,39
8729,TSLA240119C00680000,680,0,0,0.500005,243.84,39
8730,TSLA240119C00683330,683.33,0,0.01,0.87500125,243.84,39
8731,TSLA240119C00690000,690,0,0,0.500005,243.84,39
8732,TSLA240119C00691670,691.67,0,0.01,0.87500125,243.84,39
8733,TSLA240119C00700000,700,0,0.01,0.890626094,243.84,39
8734,TSLA240119C00708330,708.33,0,0.01,0.906250938,243.84,39
8735,TSLA240119C00710000,710,0,0,0.500005,243.84,39
8736,TSLA240119C00716670,716.67,0,0.01,0.906250938,243.84,39
8737,TSLA240119C00720000,720,0,0,0.500005,243.84,39
8738,TSLA240119C00725000,725,0,0.01,0.906250938,243.84,39
8739,TSLA240119C00730000,730,0,0,0.500005,243.84,39
8740,TSLA240119C00733330,733.33,0,0.01,0.921875781,243.84,39
8741,TSLA240119C00740000,740,0,0,0.500005,243.84,39
8742,TSLA240119C00741670,741.67,0,0.01,0.937500625,243.84,39
8743,TSLA240119C00750000,750,0,0.01,0.937500625,243.84,39
8744,TSLA240119C00758330,758.33,0,0.01,0.937500625,243.84,39
8745,TSLA240119C00760000,760,0,0,0.500005,243.84,39
8746,TSLA240119C00766670,766.67,0,0.01,0.968750313,243.84,39
8747,TSLA240119C00770000,770,0,0,0.500005,243.84,39
8748,TSLA240119C00775000,775,0,0.01,0.968750313,243.84,39
8749,TSLA240119C00780000,780,0,0,0.500005,243.84,39
8750,TSLA240119C00783330,783.33,0,0.01,0.968750313,243.84,39
8751,TSLA240119C00790000,790,0,0,0.500005,243.84,39
8752,TSLA240119C00791670,791.67,0,0.01,0.968750313,243.84,39
8753,TSLA240119C00800000,800,0,0.01,0.984375156,243.84,39
8754,TSLA240119C00808330,808.33,0,0.01,0.984375156,243.84,39
8755,TSLA240119C00810000,810,0,0,0.500005,243.84,39
8756,TSLA240119C00816670,816.67,0,0.01,1.000005,243.84,39
8757,TSLA240119C00820000,820,0,0,0.500005,243.84,39
8758,TSLA240119C00825000,825,0,0.01,1.000005,243.84,39
8759,TSLA240119C00830000,830,0,0,0.500005,243.84,39
8760,TSLA240119C00840000,840,0,0,0.500005,243.84,39
8761,TSLA240119C00850000,850,0,0,0.500005,243.84,39
8762,TSLA240119C00860000,860,0,0,0.500005,243.84,39
8763,TSLA240119C00870000,870,0,0,0.500005,243.84,39
8764,TSLA240119C00880000,880,0,0,0.500005,243.84,39
8765,TSLA240119C00890000,890,0,0,0.500005,243.84,39
8766,TSLA240119C00900000,900,0,0,0.500005,243.84,39
8767,TSLA240119C00910000,910,0,0,0.500005,243.84,39
8768,TSLA240119C00920000,920,0,0,0.500005,243.84,39
8769,TSLA240119C00930000,930,0,0,0.500005,243.84,39
8770,TSLA240119C00940000,940,0,0,0.500005,243.84,39
8771,TSLA240119C00950000,950,0,0,0.500005,243.84,39
8772,TSLA240119C00960000,960,0,0,0.500005,243.84,39
8773,TSLA240119C00970000,970,0,0,0.500005,243.84,39
8774,TSLA240119C00975000,975,0,0,0.500005,243.84,39
8775,TSLA240119C00980000,980,0,0,0.500005,243.84,39
8776,TSLA240119C00990000,990,0,0,0.500005,243.84,39
8777,TSLA240119C01000000,1000,0,0,0.500005,243.84,39
8778,TSLA240119C01010000,1010,0,0,0.500005,243.84,39
8779,TSLA240119C01020000,1020,0,0,0.500005,243.84,39
8780,TSLA240119C01025000,1025,0,0,0.500005,243.84,39
8781,TSLA240119C01030000,1030,0,0,0.500005,243.84,39
8782,TSLA240119C01040000,1040,0,0,0.500005,243.84,39
8783,TSLA240119C01050000,1050,0,0,0.500005,243.84,39
8784,TSLA240119C01060000,1060,0,0,0.500005,243.84,39
8785,TSLA240119C01070000,1070,0,0,0.500005,243.84,39
8786,TSLA240119C01075000,1075,0,0,0.500005,243.84,39
8787,TSLA240119C01080000,1080,0,0,0.500005,243.84,39
8788,TSLA240119C01090000,1090,0,0,0.500005,243.84,39
8789,TSLA240119C01100000,1100,0,0,0.500005,243.84,39
8790,TSLA240119C01110000,1110,0,0,0.500005,243.84,39
8791,TSLA240119C01120000,1120,0,0,0.500005,243.84,39
8792,TSLA240119C01125000,1125,0,0,0.500005,243.84,39
8793,TSLA240119C01130000,1130,173.55,179.15,8.907597206,243.84,39
8794,TSLA240119C01140000,1140,0,0,0.500005,243.84,39
8795,TSLA240119C01150000,1150,0,0,0.500005,243.84,39
8796,TSLA240119C01160000,1160,0,0,0.500005,243.84,39
8797,TSLA240119C01170000,1170,0,0,0.500005,243.84,39
8798,TSLA240119C01175000,1175,0,0,0.500005,243.84,39
8799,TSLA240119C01180000,1180,0,0,0.500005,243.84,39
8800,TSLA240119C01190000,1190,0,0,0.500005,243.84,39
8801,TSLA240119C01200000,1200,0,0,0.500005,243.84,39
8802,TSLA240119C01225000,1225,0,0,0.500005,243.84,39
8803,TSLA240119C01250000,1250,0,0,0.500005,243.84,39
8804,TSLA240119C01275000,1275,0,0,0.500005,243.84,39
8805,TSLA240119C01300000,1300,0,0,0.500005,243.84,39
8806,TSLA240119C01325000,1325,0,0,0.500005,243.84,39
8807,TSLA240119C01350000,1350,0,0,0.500005,243.84,39
8808,TSLA240119C01375000,1375,0,0,0.500005,243.84,39
8809,TSLA240119C01400000,1400,0,0,0.500005,243.84,39
8810,TSLA240119C01425000,1425,0,0,0.500005,243.84,39
8811,TSLA240119C01450000,1450,0,0,0.500005,243.84,39
8812,TSLA240119C01475000,1475,0,0,0.500005,243.84,39
8813,TSLA240119C01500000,1500,0,0,0.500005,243.84,39
8814,TSLA240119C01550000,1550,0,0,0.500005,243.84,39
8815,TSLA240119C01600000,1600,0,0,0.500005,243.84,39
8816,TSLA240119C01650000,1650,0,0,0.500005,243.84,39
8817,TSLA240119C01675000,1675,0,0,0.500005,243.84,39
8818,TSLA240119C01700000,1700,0,0,0.500005,243.84,39
8819,TSLA240119C01725000,1725,0,0,0.500005,243.84,39
8820,TSLA240119C01750000,1750,0,0,0.500005,243.84,39
8821,TSLA240119C01775000,1775,0,0,0.500005,243.84,39
8822,TSLA240119C01800000,1800,0,0,0.500005,243.84,39
8823,TSLA240119C01825000,1825,0,0,0.500005,243.84,39
8824,TSLA240119C01850000,1850,0,0,0.500005,243.84,39
8825,TSLA240119C01875000,1875,0,0,0.500005,243.84,39
8826,TSLA240119C01900000,1900,0,0,0.500005,243.84,39
8827,TSLA240119C01925000,1925,0,0,0.500005,243.84,39
8828,TSLA240119C01950000,1950,0,0,0.500005,243.84,39
8829,TSLA240119C02000000,2000,0,0,0.500005,243.84,39
8830,TSLA240119C02025000,2025,0,0,0.500005,243.84,39
8831,TSLA240119C02050000,2050,0,0,0.500005,243.84,39
8832,TSLA240119C02075000,2075,0,0,0.500005,243.84,39
8833,TSLA240119C02100000,2100,0,0,0.500005,243.84,39
8834,TSLA240119C02125000,2125,0,0,0.500005,243.84,39
8835,TSLA240119C02150000,2150,0,0,0.500005,243.84,39
8836,TSLA240119C02175000,2175,0,0,0.500005,243.84,39
8837,TSLA240119C02200000,2200,0,0,0.500005,243.84,39
8838,TSLA240119C02225000,2225,0,0,0.500005,243.84,39
8839,TSLA240119C02250000,2250,0,0,0.500005,243.84,39
8840,TSLA240119C02275000,2275,0,0,0.500005,243.84,39
8841,TSLA240119C02300000,2300,0,0,0.500005,243.84,39
8842,TSLA240119C02325000,2325,0,0,0.500005,243.84,39
8843,TSLA240119C02350000,2350,0,0,0.500005,243.84,39
8844,TSLA240119C02375000,2375,0,0,0.500005,243.84,39
8845,TSLA240119C02400000,2400,0,0,0.500005,243.84,39
8846,TSLA240119C02425000,2425,0,0,0.500005,243.84,39
8847,TSLA240119C02450000,2450,0,0,0.500005,243.84,39
8848,TSLA240119C02475000,2475,0,0,0.500005,243.84,39
8849,TSLA240126C00170000,170,73.5,78.2,0.726809373,243.84,46
8850,TSLA240126C00200000,200,47.15,49.8,0.602482003,243.84,46
8851,TSLA240126C00205000,205,42,45.65,0.56793645,243.84,46
8852,TSLA240126C00210000,210,37.7,41.65,0.552555744,243.84,46
8853,TSLA240126C00220000,220,29.9,34.2,0.532048137,243.84,46
8854,TSLA240126C00225000,225,26.2,30.75,0.521306057,243.84,46
8855,TSLA240126C00230000,230,22.85,26.05,0.540592973,243.84,46
8856,TSLA240126C00235000,235,21.75,22.85,0.51208984,243.84,46
8857,TSLA240126C00240000,240,19.15,19.85,0.506352593,243.84,46
8858,TSLA240126C00245000,245,16.8,17.5,0.507207076,243.84,46
8859,TSLA240126C00250000,250,14.4,14.95,0.505986385,243.84,46
8860,TSLA240126C00255000,255,12.05,12.95,0.504338453,243.84,46
8861,TSLA240126C00260000,260,10.55,10.9,0.495122236,243.84,46
8862,TSLA240126C00265000,265,8.95,9.35,0.494694995,243.84,46
8863,TSLA240126C00270000,270,7.8,8.05,0.496464996,243.84,46
8864,TSLA240126C00275000,275,6.45,6.85,0.496098789,243.84,46
8865,TSLA240126C00280000,280,5.5,5.85,0.497502584,243.84,46
8866,TSLA240126C00285000,285,4.6,5,0.499516724,243.84,46
8867,TSLA240126C00290000,290,3.9,4.25,0.500981553,243.84,46
8868,TSLA240126C00295000,295,3.3,3.9,0.502202244,243.84,46
8869,TSLA240126C00300000,300,2.8,4.25,0.5268602,243.84,46
8870,TSLA240126C00305000,305,2.37,2.92,0.508977078,243.84,46
8871,TSLA240126C00310000,310,2.15,2.4,0.512822255,243.84,46
8872,TSLA240216C00005000,5,238.1,239.4,4.792972759,243.84,67
8873,TSLA240216C00010000,10,228.1,229.5,1.00E-05,243.84,67
8874,TSLA240216C00015000,15,228.2,229.5,2.031254922,243.84,67
8875,TSLA240216C00020000,20,223.4,224.55,2.33594166,243.84,67
8876,TSLA240216C00025000,25,218.3,219.6,2.070317324,243.84,67
8877,TSLA240216C00035000,35,208.6,209.75,2.017583081,243.84,67
8878,TSLA240216C00045000,45,198.55,199.85,1.771485518,243.84,67
8879,TSLA240216C00050000,50,193.6,194.95,1.708009272,243.84,67
8880,TSLA240216C00055000,55,180.1,182.6,1.00E-05,243.84,67
8881,TSLA240216C00060000,60,183.8,185.05,1.583986455,243.84,67
8882,TSLA240216C00065000,65,178.8,180.1,1.505861846,243.84,67
8883,TSLA240216C00070000,70,170.35,174.45,1.425295842,243.84,67
8884,TSLA240216C00075000,75,160.4,162.95,1.00E-05,243.84,67
8885,TSLA240216C00080000,80,164,165.3,1.340823608,243.84,67
8886,TSLA240216C00085000,85,159.1,160.4,1.297855073,243.84,67
8887,TSLA240216C00090000,90,154.15,155.5,1.25000375,243.84,67
8888,TSLA240216C00095000,95,149.25,150.55,1.203128984,243.84,67
8889,TSLA240216C00100000,100,144.3,145.65,1.157719055,243.84,67
8890,TSLA240216C00105000,105,139.4,140.7,1.113529823,243.84,67
8891,TSLA240216C00110000,110,134.45,135.8,1.070561288,243.84,67
8892,TSLA240216C00115000,115,129.55,130.9,1.032231401,243.84,67
8893,TSLA240216C00120000,120,124.75,126,1.001225697,243.84,67
8894,TSLA240216C00125000,125,119.9,121.1,0.966308931,243.84,67
8895,TSLA240216C00130000,130,115.05,116.2,0.931641309,243.84,67
8896,TSLA240216C00135000,135,110.15,111.35,0.896973687,243.84,67
8897,TSLA240216C00140000,140,105.2,106.45,0.857423301,243.84,67
8898,TSLA240216C00145000,145,100.35,101.6,0.825685337,243.84,67
8899,TSLA240216C00150000,150,95.6,96.75,0.797853584,243.84,67
8900,TSLA240216C00155000,155,90.8,91.95,0.769167347,243.84,67
8901,TSLA240216C00160000,160,85.85,87.1,0.732790758,243.84,67
8902,TSLA240216C00165000,165,81.2,82.35,0.710085907,243.84,67
8903,TSLA240216C00170000,170,76.5,77.6,0.684451398,243.84,67
8904,TSLA240216C00175000,175,71.9,73.05,0.665896896,243.84,67
8905,TSLA240216C00180000,180,67.3,68.45,0.643924459,243.84,67
8906,TSLA240216C00185000,185,62.8,63.95,0.624881681,243.84,67
8907,TSLA240216C00190000,190,58.75,59.3,0.609928217,243.84,67
8908,TSLA240216C00195000,195,54.2,54.9,0.587101297,243.84,67
8909,TSLA240216C00200000,200,50.3,50.85,0.58069267,243.84,67
8910,TSLA240216C00205000,205,46.2,46.55,0.56244334,243.84,67
8911,TSLA240216C00210000,210,42.35,42.65,0.55170126,243.84,67
8912,TSLA240216C00215000,215,38.55,38.9,0.540165731,243.84,67
8913,TSLA240216C00220000,220,35,35.35,0.531193653,243.84,67
8914,TSLA240216C00225000,225,31.65,32,0.5235033,243.84,67
8915,TSLA240216C00230000,230,28.45,28.8,0.515477257,243.84,67
8916,TSLA240216C00235000,235,25.6,25.9,0.511265874,243.84,67
8917,TSLA240216C00240000,240,22.9,23.1,0.505650695,243.84,67
8918,TSLA240216C00245000,245,20.35,20.55,0.500493276,243.84,67
8919,TSLA240216C00250000,250,18.1,18.2,0.498051895,243.84,67
8920,TSLA240216C00255000,255,15.95,16.05,0.493718442,243.84,67
8921,TSLA240216C00260000,260,14,14.15,0.491154991,243.84,67
